team,conference,division,season,GP,PTS,W,L,OTL,reg_w,div_rank,conf_rank,playoffs,strength,score_state,toi,gf,ga,g_dif,offense,defense,differential,xgf,xga,xg%,xg_dif,fwf,fwa,fenwick,fwf_dif,cf,ca,corsi,shot,shot_ag,sc,sc_ag,scf%,hdsc%,asd,asda,hdsc,mdsc,adsc,ldsc,hdsc_ag,mdsc_ag,adsc_ag,ldsc_ag,point_shot,point_shot_ag,point_shot%,point_shot%_ag,penalty,pim,penalty_ag,pim_ag,fow,fol,faceoff%,giveaway,giveaway_ag,takeaway,takeaway_ag,hit,hit_ag,block,miss,block_ag,miss_ag,block%,miss%,block%_ag,miss%_ag,DZ_fow,NZ_fow,OZ_fow,DZ_fol,NZ_fol,OZ_fol,DZ_penalty,NZ_penalty,OZ_penalty,DZ_penalty_ag,NZ_penalty_ag,OZ_penalty_ag,DZ_giveaway,NZ_giveaway,OZ_giveaway,DZ_giveaway_ag,NZ_giveaway_ag,OZ_giveaway_ag,DZ_takeaway,NZ_takeaway,OZ_takeaway,DZ_takeaway_ag,NZ_takeaway_ag,OZ_takeaway_ag,DZ_hit,NZ_hit,OZ_hit,DZ_hit_ag,NZ_hit_ag,OZ_hit_ag,sv%,xSV%,GSAx,sv%_ag,xSV%_ag,GSAx_ag,shooting%,shooting%_ag,pdo,goaltending,goaltending_ag,gf_per60,ga_per60,g_dif_per60,offense_per60,defense_per60,differential_per60,xgf_per60,xga_per60,xg_dif_per60,fwf_per60,fwa_per60,fenwick_per60,fwf_dif_per60,cf_per60,ca_per60,corsi_per60,shot_per60,shot_ag_per60,sc_per60,sc_ag_per60,asd_per60,asda_per60,hdsc_per60,mdsc_per60,adsc_per60,ldsc_per60,hdsc_ag_per60,mdsc_ag_per60,adsc_ag_per60,ldsc_ag_per60,point_shot_per60,point_shot_ag_per60,penalty_per60,pim_per60,penalty_ag_per60,pim_ag_per60,fow_per60,fol_per60,giveaway_per60,giveaway_ag_per60,takeaway_per60,takeaway_ag_per60,hit_per60,hit_ag_per60,block_per60,miss_per60,block_ag_per60,miss_ag_per60,DZ_fow_per60,NZ_fow_per60,OZ_fow_per60,DZ_fol_per60,NZ_fol_per60,OZ_fol_per60,DZ_penalty_per60,NZ_penalty_per60,OZ_penalty_per60,DZ_penalty_ag_per60,NZ_penalty_ag_per60,OZ_penalty_ag_per60,DZ_giveaway_per60,NZ_giveaway_per60,OZ_giveaway_per60,DZ_giveaway_ag_per60,NZ_giveaway_ag_per60,OZ_giveaway_ag_per60,DZ_takeaway_per60,NZ_takeaway_per60,OZ_takeaway_per60,DZ_takeaway_ag_per60,NZ_takeaway_ag_per60,OZ_takeaway_ag_per60,DZ_hit_per60,NZ_hit_per60,OZ_hit_per60,DZ_hit_ag_per60,NZ_hit_ag_per60,OZ_hit_ag_per60,GSAx_per60,GSAx_ag_per60,goaltending_per60,goaltending_ag_per60
EDM,west,pacific,20232024,82,104,49,27,6,39,2.0,5.0,top3,Penalty Kill,-4+,14.316666666666666,1.0,0.0,1.0,1.2052134,0.0,1.2052134,0.20521340000000002,0.0,1.0,0.20521340000000002,6.0,0.0,1.0,6.0,8.0,0.0,1.0,5.0,0.0,3.0,0.0,1.0,,2.333,,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.25,0.125,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8,0.95895732,-0.7947866,0.2,,,,,4.191,0.0,4.191,5.051,0.0,5.051,0.86,0.0,0.86,25.146,0.0,4.191,25.146,33.527,0.0,4.191,20.955,0.0,12.573,0.0,9.777,,0.0,12.573,8.382,4.191,0.0,0.0,0.0,0.0,4.191,0.0,0.0,0.0,0.0,0.0,25.146,0.0,4.191,0.0,8.382,0.0,8.382,0.0,8.382,4.191,0.0,0.0,25.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.191,0.0,0.0,0.0,0.0,4.191,4.191,0.0,0.0,0.0,0.0,8.382,0.0,0.0,0.0,0.0,0.0,0.0,-3.331,,
EDM,west,pacific,20232024,82,104,49,27,6,39,2.0,5.0,top3,Penalty Kill,All,424.55,6.0,52.0,-46.0,16.28525268,-79.43039387,-63.145141190000004,10.28525268,27.43039387,0.2727051932243754,-17.14514119,107.0,468.0,0.18608695652173912,-361.0,127.0,650.0,0.16344916344916344,78.0,339.0,51.0,284.0,0.15223880597014924,0.2109375,2.924,2.752,27.0,24.0,23.0,5.0,101.0,183.0,149.0,34.0,14.0,84.0,0.1308411214953271,0.1794871794871795,7.0,14.0,16.0,35.0,202.0,244.0,0.452914798206278,43.0,58.0,62.0,26.0,73.0,35.0,20.0,29.0,182.0,129.0,0.15748031496062992,0.2283464566929134,0.28,1.015748031496063,165.0,25.0,12.0,188.0,41.0,15.0,6.0,0.0,1.0,4.0,3.0,9.0,39.0,2.0,2.0,51.0,2.0,5.0,45.0,7.0,10.0,23.0,0.0,3.0,69.0,2.0,2.0,16.0,6.0,13.0,0.8466076696165192,0.9190843838643068,-24.56960613,0.9230769230769231,0.8681377861538462,4.285252679999999,0.077,0.153,0.9236076696165192,-0.8857969235286417,0.34777375887459944,0.848,7.349,-6.501,2.302,-11.226,-8.924,1.454,3.877,-2.423,15.122,66.141,0.026,-51.019,17.948,91.862,0.023,11.023,47.91,7.208,40.137,0.413,0.389,3.816,3.392,3.251,0.707,14.274,25.863,21.058,4.805,1.979,11.871,0.989,1.979,2.261,4.946,28.548,34.484,6.077,8.197,8.762,3.674,10.317,4.946,2.827,4.098,25.721,18.231,23.319,3.533,1.696,26.569,5.794,2.12,0.848,0.0,0.141,0.565,0.424,1.272,5.512,0.283,0.283,7.208,0.283,0.707,6.36,0.989,1.413,3.251,0.0,0.424,9.752,0.283,0.283,2.261,0.848,1.837,-3.472,0.606,-0.125,0.049
EDM,west,pacific,20232024,82,104,49,27,6,39,2.0,5.0,top3,Penalty Kill,tie,119.31666666666666,3.0,13.0,-10.0,6.277267650000001,-19.25329899,-12.97603134,3.27726765,6.25329899,0.34386912906576145,-2.97603134,34.0,119.0,0.2222222222222222,-85.0,38.0,160.0,0.1919191919191919,30.0,82.0,15.0,72.0,0.1724137931034483,0.32,2.955,2.689,8.0,7.0,5.0,2.0,17.0,55.0,40.0,7.0,4.0,22.0,0.11764705882352941,0.18487394957983194,1.0,2.0,2.0,4.0,54.0,63.0,0.46153846153846156,13.0,13.0,18.0,10.0,17.0,10.0,4.0,4.0,41.0,37.0,0.10526315789473684,0.10526315789473684,0.25625,0.9736842105263158,46.0,6.0,2.0,45.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,1.0,1.0,12.0,0.0,1.0,13.0,3.0,2.0,8.0,0.0,2.0,17.0,0.0,0.0,5.0,2.0,3.0,0.8414634146341463,0.9237402562195122,-6.74670101,0.9,0.8907577449999999,0.2772676500000002,0.1,0.159,0.9414634146341463,-0.09510739734498926,0.195155614322013,1.509,6.537,-5.029,3.157,-9.682,-6.525,1.648,3.145,-1.497,17.097,59.841,0.112,-42.743,19.109,80.458,0.097,15.086,41.235,7.543,36.206,1.486,1.352,4.023,3.52,2.514,1.006,8.549,27.657,20.115,3.52,2.011,11.063,0.503,1.006,1.006,2.011,27.155,31.68,6.537,6.537,9.052,5.029,8.549,5.029,2.011,2.011,20.617,18.606,23.132,3.017,1.006,22.629,4.526,4.526,0.503,0.0,0.0,0.503,0.0,0.503,5.531,0.503,0.503,6.034,0.0,0.503,6.537,1.509,1.006,4.023,0.0,1.006,8.549,0.0,0.0,2.514,1.006,1.509,-3.393,0.139,-0.048,0.098
EDM,west,pacific,20232024,82,104,49,27,6,39,2.0,5.0,top3,Powerplay,+1,70.45,11.0,1.0,10.0,17.98749404,-1.9842099599999998,16.00328408,6.98749404,0.9842099599999999,0.8765370666045804,6.003284079999999,82.0,16.0,0.8367346938775511,66.0,102.0,17.0,0.8571428571428571,59.0,12.0,39.0,11.0,0.78,0.85,2.63,2.867,17.0,22.0,37.0,5.0,3.0,8.0,3.0,1.0,17.0,1.0,0.2073170731707317,0.0625,6.0,12.0,1.0,2.0,43.0,31.0,0.581081081081081,16.0,1.0,3.0,11.0,2.0,20.0,20.0,23.0,1.0,4.0,0.19607843137254902,0.22549019607843138,0.058823529411764705,0.0392156862745098,1.0,5.0,37.0,3.0,2.0,26.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,7.0,0.0,0.0,2.0,3.0,1.0,16.0,0.9166666666666666,0.9179825033333333,-0.01579004000000006,0.8135593220338984,0.8815678976271186,-4.01250596,0.186,0.083,1.1026666666666667,0.2841381841958192,-0.14001684997724073,9.368,0.852,8.517,15.319,-1.69,13.629,5.951,0.838,5.113,69.837,13.627,0.713,56.21,86.87,14.478,0.73,50.248,10.22,33.215,9.368,2.24,2.442,14.478,18.737,31.512,4.258,2.555,6.813,2.555,0.852,14.478,0.852,5.11,10.22,0.852,1.703,36.622,26.402,13.627,0.852,2.555,9.368,1.703,17.033,17.033,19.588,0.852,3.407,0.852,4.258,31.512,2.555,1.703,22.143,1.703,0.0,3.407,0.0,0.0,0.852,0.0,1.703,11.923,0.0,0.852,0.0,0.0,0.0,2.555,1.703,1.703,5.962,0.0,0.0,1.703,2.555,0.852,13.627,-0.013,-3.417,0.242,-0.119
EDM,west,pacific,20232024,82,104,49,27,6,39,2.0,5.0,top3,Powerplay,+2,37.550000000000004,4.0,0.0,4.0,8.518784310000001,-0.47188817999999993,8.04689613,4.51878431,0.47188817999999993,0.9054459732740348,4.04689613,45.0,7.0,0.8653846153846154,38.0,58.0,7.0,0.8923076923076924,35.0,6.0,34.0,2.0,0.9444444444444444,1.0,3.0,2.167,13.0,21.0,9.0,2.0,0.0,2.0,3.0,1.0,7.0,3.0,0.15555555555555556,0.42857142857142855,2.0,4.0,0.0,0.0,19.0,10.0,0.6551724137931034,7.0,3.0,3.0,5.0,0.0,8.0,13.0,10.0,0.0,1.0,0.22413793103448276,0.1724137931034483,0.0,0.017241379310344827,0.0,3.0,16.0,1.0,3.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.92135197,0.47188817999999993,0.8857142857142857,0.8708918768571429,0.51878431,0.114,0.0,1.114,0.4255288741458199,0.1334659306139717,6.391,0.0,6.391,13.612,-0.754,12.858,7.22,0.754,6.466,71.904,11.185,1.383,60.719,92.676,11.185,1.426,55.925,9.587,54.328,3.196,4.794,3.463,20.772,33.555,14.381,3.196,0.0,3.196,4.794,1.598,11.185,4.794,3.196,6.391,0.0,0.0,30.36,15.979,11.185,4.794,4.794,7.989,0.0,12.783,20.772,15.979,0.0,1.598,0.0,4.794,25.566,1.598,4.794,9.587,0.0,0.0,3.196,0.0,0.0,0.0,1.598,3.196,6.391,0.0,0.0,4.794,0.0,0.0,4.794,1.598,0.0,6.391,0.0,0.0,0.0,1.598,1.598,9.587,0.754,0.829,0.68,0.213
EDM,west,pacific,20232024,82,104,49,27,6,39,2.0,5.0,top3,Powerplay,+3,12.883333333333333,4.0,0.0,4.0,5.89116958,-0.4442548,5.446914779999999,1.8911695800000001,0.4442548,0.8097755577939115,1.4469147800000002,23.0,4.0,0.8518518518518519,19.0,28.0,4.0,0.875,18.0,3.0,13.0,1.0,0.9285714285714286,0.8888888888888888,2.87,3.0,8.0,5.0,9.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.13043478260869565,0.0,0.0,0.0,1.0,2.0,8.0,6.0,0.5714285714285714,1.0,2.0,1.0,2.0,0.0,1.0,5.0,5.0,0.0,1.0,0.17857142857142858,0.17857142857142858,0.0,0.03571428571428571,0.0,1.0,7.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8519150666666666,0.4442548,0.7777777777777778,0.8949350233333333,-2.10883042,0.222,0.0,1.222,0.22589554267723444,-0.06325706747102881,18.629,0.0,18.629,27.436,-2.069,25.367,8.808,2.069,6.739,107.115,18.629,3.967,88.486,130.401,18.629,4.075,83.829,13.972,60.543,4.657,13.366,13.972,37.257,23.286,41.915,4.657,4.657,0.0,4.657,0.0,13.972,0.0,0.0,0.0,4.657,9.314,37.257,27.943,4.657,9.314,4.657,9.314,0.0,4.657,23.286,23.286,0.0,4.657,0.0,4.657,32.6,4.657,9.314,13.972,0.0,0.0,0.0,4.657,0.0,0.0,0.0,0.0,4.657,0.0,4.657,4.657,0.0,0.0,4.657,0.0,0.0,9.314,0.0,0.0,0.0,0.0,0.0,4.657,2.069,-9.821,1.052,-0.295
EDM,west,pacific,20232024,82,104,49,27,6,39,2.0,5.0,top3,Powerplay,+4+,22.4,3.0,0.0,3.0,5.742969840000001,0.0,5.742969840000001,2.74296984,0.0,1.0,2.74296984,29.0,0.0,1.0,29.0,35.0,0.0,1.0,18.0,0.0,17.0,0.0,1.0,1.0,2.724,,6.0,11.0,10.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.20689655172413793,,4.0,8.0,0.0,0.0,16.0,0.0,1.0,5.0,0.0,4.0,0.0,2.0,0.0,6.0,11.0,0.0,0.0,0.17142857142857143,0.3142857142857143,,0.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8333333333333334,0.8476127866666666,-0.2570301599999998,0.167,,,,,8.036,0.0,8.036,15.383,0.0,15.383,7.347,0.0,7.347,77.679,0.0,2.679,77.679,93.75,0.0,2.679,48.214,0.0,45.536,0.0,7.296,,16.071,29.464,26.786,5.357,0.0,0.0,0.0,0.0,16.071,0.0,10.714,21.429,0.0,0.0,42.857,0.0,13.393,0.0,10.714,0.0,5.357,0.0,16.071,29.464,0.0,0.0,0.0,8.036,34.821,0.0,0.0,0.0,2.679,0.0,8.036,0.0,0.0,0.0,0.0,0.0,13.393,0.0,0.0,0.0,0.0,0.0,10.714,0.0,0.0,0.0,5.357,0.0,0.0,0.0,0.0,0.0,0.0,-0.688,,
EDM,west,pacific,20232024,82,104,49,27,6,39,2.0,5.0,top3,Powerplay,-1,57.56666666666667,8.0,2.0,6.0,12.02502432,-2.83671165,9.18831267,4.02502432,0.83671165,0.827898582900626,3.18831267,67.0,9.0,0.881578947368421,58.0,88.0,10.0,0.8979591836734694,45.0,6.0,33.0,6.0,0.8461538461538461,0.9230769230769231,2.642,2.75,12.0,21.0,32.0,2.0,1.0,5.0,1.0,1.0,10.0,1.0,0.14925373134328357,0.1111111111111111,6.0,20.0,3.0,6.0,36.0,21.0,0.631578947368421,8.0,3.0,5.0,9.0,4.0,15.0,21.0,22.0,1.0,3.0,0.23863636363636365,0.25,0.1,0.03409090909090909,0.0,5.0,31.0,1.0,1.0,19.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,1.0,8.0,0.0,1.0,3.0,0.0,1.0,14.0,0.6666666666666667,0.8605480583333334,-1.16328835,0.8222222222222222,0.9105550151111111,-3.97497568,0.178,0.333,0.8446666666666667,-0.2613857398983591,-0.04809179977646805,8.338,2.085,6.254,12.533,-2.957,9.577,4.195,0.872,3.323,69.832,9.38,0.919,60.452,91.72,10.423,0.936,46.902,6.254,34.395,6.254,2.754,2.866,12.507,21.888,33.353,2.085,1.042,5.211,1.042,1.042,10.423,1.042,6.254,20.845,3.127,6.254,37.522,21.888,8.338,3.127,5.211,9.38,4.169,15.634,21.888,22.93,1.042,3.127,0.0,5.211,32.31,1.042,1.042,19.803,1.042,3.127,2.085,1.042,1.042,1.042,1.042,0.0,7.296,0.0,0.0,3.127,1.042,0.0,4.169,0.0,1.042,8.338,0.0,1.042,3.127,0.0,1.042,14.592,-1.212,-4.143,-0.272,-0.05
EDM,west,pacific,20232024,82,104,49,27,6,39,2.0,5.0,top3,Powerplay,-2,38.65,7.0,0.0,7.0,11.22909293,-0.3918196,10.83727333,4.22909293,0.3918196,0.9152073107949524,3.8372733300000004,68.0,8.0,0.8947368421052632,60.0,101.0,8.0,0.926605504587156,52.0,6.0,37.0,3.0,0.925,1.0,2.735,2.6,16.0,21.0,28.0,3.0,0.0,3.0,2.0,0.0,13.0,0.0,0.19117647058823528,0.0,0.0,0.0,2.0,4.0,27.0,25.0,0.5192307692307693,0.0,5.0,4.0,3.0,1.0,6.0,33.0,16.0,0.0,2.0,0.32673267326732675,0.15841584158415842,0.0,0.019801980198019802,1.0,5.0,21.0,1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.9346967333333334,0.3918196,0.8653846153846154,0.9186712898076923,-2.77090707,0.135,0.0,1.135,0.4601388721400832,0.0858343226937358,10.867,0.0,10.867,17.432,-0.608,16.824,6.565,0.608,5.957,105.563,12.419,1.389,93.144,156.792,12.419,1.438,80.724,9.314,57.439,4.657,4.246,4.036,24.838,32.6,43.467,4.657,0.0,4.657,3.105,0.0,20.181,0.0,0.0,0.0,3.105,6.21,41.915,38.81,0.0,7.762,6.21,4.657,1.552,9.314,51.229,24.838,0.0,3.105,1.552,7.762,32.6,1.552,6.21,31.048,0.0,0.0,0.0,0.0,0.0,3.105,0.0,0.0,0.0,0.0,0.0,7.762,0.0,0.0,6.21,0.0,0.0,4.657,0.0,0.0,1.552,0.0,0.0,9.314,0.608,-4.302,0.714,0.133
EDM,west,pacific,20232024,82,104,49,27,6,39,2.0,5.0,top3,Powerplay,-3,11.866666666666667,1.0,0.0,1.0,2.2643952,-0.664515,1.5998802,1.2643952,0.664515,0.6554971817765286,0.5998802000000001,14.0,1.0,0.9333333333333333,13.0,22.0,1.0,0.9565217391304348,8.0,1.0,5.0,0.0,1.0,1.0,2.571,,4.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.35714285714285715,0.0,3.0,4.0,1.0,2.0,6.0,5.0,0.5454545454545454,0.0,1.0,1.0,2.0,1.0,2.0,8.0,6.0,0.0,0.0,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.33548500000000003,0.664515,0.875,0.8419506,0.26439520000000005,0.125,0.0,1.125,-1.240123483653486,0.02902616232758476,5.056,0.0,5.056,11.449,-3.36,8.089,6.393,3.36,3.033,70.787,5.056,4.719,65.73,111.236,5.056,4.836,40.449,5.056,25.281,0.0,12.999,,20.225,5.056,40.449,5.056,0.0,0.0,0.0,0.0,25.281,0.0,15.169,20.225,5.056,10.112,30.337,25.281,0.0,5.056,5.056,10.112,5.056,10.112,40.449,30.337,0.0,0.0,0.0,5.056,25.281,0.0,0.0,25.281,0.0,10.112,5.056,0.0,0.0,5.056,0.0,0.0,0.0,0.0,0.0,5.056,0.0,0.0,5.056,0.0,0.0,10.112,5.056,0.0,0.0,5.056,0.0,5.056,3.36,1.337,-6.27,0.147
EDM,west,pacific,20232024,82,104,49,27,6,39,2.0,5.0,top3,Powerplay,-4+,12.75,5.0,0.0,5.0,5.35782645,0.0,5.35782645,0.35782645,0.0,1.0,0.35782645,19.0,0.0,1.0,19.0,25.0,0.0,1.0,14.0,0.0,13.0,0.0,1.0,1.0,3.105,,9.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.10526315789473684,,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,5.0,0.0,0.0,0.24,0.2,,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,0.0,0.6428571428571428,0.9744409678571428,-4.64217355,0.357,,,,,23.529,0.0,23.529,25.213,0.0,25.213,1.684,0.0,1.684,89.412,0.0,4.706,89.412,117.647,0.0,4.706,65.882,0.0,61.176,0.0,14.612,,42.353,18.824,23.529,4.706,0.0,0.0,0.0,0.0,9.412,0.0,0.0,0.0,0.0,0.0,32.941,0.0,0.0,0.0,0.0,0.0,14.118,0.0,28.235,23.529,0.0,0.0,0.0,4.706,28.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.118,0.0,0.0,0.0,0.0,-21.846,,
EDM,west,pacific,20232024,82,104,49,27,6,39,2.0,5.0,top3,Powerplay,All,385.3333333333333,64.0,4.0,60.0,100.50916285,-9.70398101,90.80518183999999,36.50916285,5.70398101,0.8648766595324606,30.805181840000003,517.0,67.0,0.8852739726027398,450.0,687.0,75.0,0.9015748031496063,366.0,50.0,295.0,32.0,0.9021406727828746,0.9370629370629371,2.79,2.673,134.0,161.0,198.0,22.0,9.0,23.0,14.0,6.0,86.0,10.0,0.16634429400386846,0.14925373134328357,30.0,69.0,11.0,22.0,227.0,182.0,0.5550122249388753,51.0,30.0,29.0,63.0,19.0,75.0,170.0,151.0,8.0,17.0,0.24745269286754004,0.2197962154294032,0.10666666666666667,0.024745269286754003,5.0,31.0,191.0,9.0,22.0,151.0,4.0,6.0,20.0,2.0,2.0,7.0,2.0,5.0,44.0,0.0,3.0,27.0,5.0,0.0,24.0,5.0,13.0,45.0,7.0,2.0,10.0,6.0,3.0,66.0,0.92,0.8859203798,1.7039810099999997,0.825136612021858,0.9002481889344263,-27.490837149999997,0.175,0.08,1.095,0.27260079521763947,-1.1511340085769979,9.965,0.623,9.343,15.65,-1.511,14.139,5.685,0.888,4.797,80.502,10.433,0.138,70.069,106.972,11.678,0.14,56.99,7.785,45.934,4.983,0.434,0.416,20.865,25.069,30.83,3.426,1.401,3.581,2.18,0.934,13.391,1.557,4.671,10.744,1.713,3.426,35.346,28.339,7.941,4.671,4.516,9.81,2.958,11.678,26.471,23.512,1.246,2.647,0.779,4.827,29.74,1.401,3.426,23.512,0.623,0.934,3.114,0.311,0.311,1.09,0.311,0.779,6.851,0.0,0.467,4.204,0.779,0.0,3.737,0.779,2.024,7.007,1.09,0.311,1.557,0.934,0.467,10.277,0.265,-4.281,0.042,-0.179
EDM,west,pacific,20232024,82,104,49,27,6,39,2.0,5.0,top3,Powerplay,tie,121.21666666666667,21.0,0.0,21.0,31.49240618,-1.82737212,29.66503406,10.49240618,1.82737212,0.8516716717215601,8.66503406,170.0,18.0,0.9042553191489362,152.0,228.0,24.0,0.9047619047619048,117.0,13.0,104.0,7.0,0.9369369369369369,0.9423076923076923,2.876,2.667,49.0,55.0,60.0,5.0,3.0,4.0,3.0,2.0,23.0,4.0,0.13529411764705881,0.2222222222222222,9.0,21.0,2.0,4.0,65.0,68.0,0.48872180451127817,14.0,12.0,8.0,26.0,6.0,18.0,58.0,53.0,6.0,5.0,0.2543859649122807,0.2324561403508772,0.25,0.021929824561403508,3.0,7.0,55.0,2.0,7.0,59.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,13.0,0.0,1.0,11.0,4.0,0.0,4.0,1.0,10.0,15.0,4.0,1.0,1.0,1.0,0.0,17.0,1.0,0.8594329138461538,1.82737212,0.8205128205128205,0.9103213147008546,-10.50759382,0.179,0.0,1.179,0.3082340853170231,-0.35066487700680943,10.395,0.0,10.395,15.588,-0.905,14.684,5.194,0.905,4.289,84.147,8.91,0.448,75.237,112.856,11.88,0.448,57.913,6.435,51.478,3.465,1.424,1.32,24.254,27.224,29.699,2.475,1.485,1.98,1.485,0.99,11.385,1.98,4.455,10.395,0.99,1.98,32.174,33.659,6.93,5.94,3.96,12.87,2.97,8.91,28.709,26.234,2.97,2.475,1.485,3.465,27.224,0.99,3.465,29.204,0.0,0.495,3.96,0.0,0.495,0.495,0.0,0.495,6.435,0.0,0.495,5.445,1.98,0.0,1.98,0.495,4.95,7.425,1.98,0.495,0.495,0.495,0.0,8.415,0.905,-5.201,0.153,-0.174
FLA,east,atlantic,20232024,82,110,52,24,6,42,1.0,3.0,top3,5on5,+1,855.4666666666667,29.0,32.0,-3.0,77.23436988,-69.50690499000001,7.727464889999993,48.23436988,37.50690499,0.5625571809275338,10.72746489,640.0,603.0,0.5148833467417538,37.0,914.0,818.0,0.5277136258660509,437.0,412.0,275.0,234.0,0.5402750491159135,0.49238578680203043,2.392,2.382,97.0,178.0,220.0,128.0,100.0,134.0,225.0,115.0,176.0,178.0,0.275,0.29519071310116085,76.0,181.0,55.0,136.0,391.0,389.0,0.5012820512820513,119.0,149.0,95.0,82.0,487.0,457.0,274.0,203.0,215.0,191.0,0.29978118161925604,0.22210065645514224,0.2628361858190709,0.2089715536105033,138.0,121.0,132.0,115.0,143.0,131.0,45.0,13.0,18.0,25.0,8.0,22.0,65.0,11.0,43.0,46.0,19.0,84.0,23.0,25.0,47.0,27.0,20.0,35.0,194.0,60.0,233.0,177.0,66.0,214.0,0.9223300970873787,0.9089638228398058,5.506904990000002,0.9336384439359268,0.8896238675514874,19.234369880000003,0.066,0.078,0.9883300970873787,0.5088580084223207,1.1058826254805474,2.034,2.244,-0.21,5.417,-4.875,0.542,3.383,2.631,0.752,44.888,42.293,0.036,2.595,64.105,57.372,0.037,30.65,28.897,19.288,16.412,0.168,0.167,6.803,12.484,15.43,8.978,7.014,9.398,15.781,8.066,12.344,12.484,5.33,12.695,3.858,9.539,27.424,27.283,8.346,10.45,6.663,5.751,34.157,32.053,19.218,14.238,15.079,13.396,9.679,8.487,9.258,8.066,10.03,9.188,3.156,0.912,1.262,1.753,0.561,1.543,4.559,0.772,3.016,3.226,1.333,5.892,1.613,1.753,3.296,1.894,1.403,2.455,13.607,4.208,16.342,12.414,4.629,15.009,0.386,1.349,0.036,0.078
