lineId,name,team,position,situation,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,goalsFor,goalsAgainst,player_id
847488484780998481477,Hoffman-Sturm-Labanc,SJS,line,5on5,5,661.0,0.26,0.41,0.4,0.0,0.0,8478099
847415084763998478233,Mangiapane-Backlund-Coleman,CGY,line,5on5,51,28968.0,0.54,0.54,0.55,23.0,22.0,8476399
847653984779648478462,Barbashev-Roy-Marchessault,VGK,line,5on5,31,11051.0,0.48,0.49,0.48,15.0,8.0,8477964
847079484751688480027,Robertson-Duchene-Pavelski,DAL,line,5on5,40,1515.0,0.35,0.43,0.43,0.0,1.0,8475168
847645384780108478519,Point-Cirelli-Kucherov,TBL,line,5on5,30,1251.0,0.38,0.53,0.47,1.0,3.0,8478010
84784528481524,Byram-Jones,COL,pairing,5on5,11,1378.0,0.31,0.23,0.24,1.0,0.0,8481524
84815938482087,Guhle-Struble,MTL,pairing,5on5,33,4033.0,0.44,0.51,0.52,5.0,2.0,8482087
847742984779528478466,Fabbri-Copp-Sprong,DET,line,5on5,22,1832.0,0.47,0.46,0.41,0.0,0.0,8477952
847061084774258479525,Parise-Colton-Wood,COL,line,5on5,19,5436.0,0.61,0.52,0.53,4.0,6.0,8477425
847345384799948481560,Anderson-Dolan-Lewis-Kaliyev,LAK,line,5on5,6,2550.0,0.62,0.46,0.55,3.0,2.0,8479994
84763728481546,York-Seeler,PHI,pairing,5on5,41,1483.0,0.46,0.52,0.58,2.0,0.0,8481546
847351284808018482116,Tkachuk-Giroux-Sttzle,OTT,line,5on5,58,9487.0,0.53,0.59,0.62,9.0,9.0,8480801
847733084802088482116,Kubalik-Batherson-Sttzle,OTT,line,5on5,21,656.0,0.1,0.41,0.38,0.0,1.0,8480208
847961984808558481711,Maccelli-Mcbain-Carcone,ARI,line,5on5,8,1023.0,0.39,0.45,0.42,0.0,1.0,8480855
84768568482929,Lilleberg-Dumba,TBL,pairing,5on5,14,5799.0,0.35,0.47,0.45,4.0,5.0,8482929
84788408482858,Evans-Borgen,SEA,pairing,5on5,29,1947.0,0.65,0.57,0.52,0.0,0.0,8482858
847757384779538480281,Toropchenko-Walker-Kapanen,STL,line,5on5,9,888.0,0.47,0.45,0.47,0.0,1.0,8477953
84809508483490,Mintyukov-Lyubushkin,ANA,pairing,5on5,47,32601.0,0.47,0.44,0.45,17.0,23.0,8483490
84809508481605,Lacombe-Lyubushkin,ANA,pairing,5on5,21,877.0,0.35,0.37,0.44,2.0,3.0,8481605
84801728481567,Thrun-Rutta,SJS,pairing,5on5,40,23018.0,0.4,0.44,0.41,12.0,17.0,8481567
847841384799998481528,Greenway-Mittelstadt-Cozens,BUF,line,5on5,15,4022.0,0.34,0.42,0.45,2.0,2.0,8479999
84769798480817,Miller-Gustafsson,NYR,pairing,5on5,56,3306.0,0.56,0.6,0.59,1.0,3.0,8480817
847415784759588483920,Pacioretty-Sgarbossa-Dube,WSH,line,5on5,3,911.0,0.7,0.46,0.77,0.0,0.0,8475958
848001184814778482133,Kostin-Sturm-Bordeleau,SJS,line,5on5,3,1083.0,0.66,0.73,0.74,0.0,0.0,8481477
84784508480070,Wotherspoon-Mitchell,BOS,pairing,5on5,4,1951.0,0.49,0.4,0.42,0.0,0.0,8480070
847410284784668480813,Perron-Veleno-Sprong,DET,line,5on5,12,3448.0,0.46,0.5,0.49,4.0,2.0,8478466
847351284810658482116,Crookshank-Sttzle-Giroux,OTT,line,5on5,4,2506.0,0.5,0.43,0.42,1.0,0.0,8481065
847584284775278479368,Johnston-Carrick-Jones,ANA,line,5on5,8,2257.0,0.3,0.39,0.36,0.0,2.0,8477527
847584284770158477406,Janmark-Carrick-Brown,EDM,line,5on5,10,4787.0,0.5,0.46,0.44,2.0,4.0,8477015
847646984784778479543,Pezzetta-Stephens-Armia,MTL,line,5on5,14,2773.0,0.32,0.41,0.38,2.0,3.0,8478477
847747384780998481477,Labanc-Sturm-Bailey,SJS,line,5on5,6,1708.0,0.28,0.4,0.36,2.0,3.0,8478099
84800848482165,Desimone-Kuznetsov,CGY,pairing,5on5,1,675.0,0.36,0.53,0.5,0.0,1.0,8482165
847744684785088482062,Smith-Mccarron-Trenin,NSH,line,5on5,37,2880.0,0.7,0.56,0.62,2.0,0.0,8478508
847843284799928480813,Rasmussen-Veleno-Fischer,DET,line,5on5,23,1446.0,0.16,0.25,0.31,1.0,0.0,8479992
847742684780108479542,Paul-Point-Hagel,TBL,line,5on5,7,960.0,0.82,0.78,0.81,1.0,0.0,8478010
84764738481568,Vlasic-Murphy,CHI,pairing,5on5,38,9168.0,0.45,0.49,0.48,10.0,7.0,8481568
847745184774648482079,Petan-Rossi-Hartman,MIN,line,5on5,3,1844.0,0.59,0.65,0.6,1.0,1.0,8477464
847344984784138479999,Greenway-Mittelstadt-Okposo,BUF,line,5on5,16,970.0,0.47,0.57,0.63,1.0,1.0,8478413
847682684800098481789,Kartye-Gourde-Tolvanen,SEA,line,5on5,12,1256.0,0.56,0.44,0.48,1.0,1.0,8480009
847531484764198477500,Lee-Pageau-Horvat,NYI,line,5on5,11,779.0,0.72,0.45,0.44,0.0,0.0,8476419
847519384792938481789,Tatar-Kartye-Tanev,SEA,line,5on5,6,1398.0,0.2,0.43,0.38,1.0,1.0,8479293
847686784796718482451,Pyyhtia-Gaunce-Olivier,CBJ,line,5on5,6,1656.0,0.35,0.47,0.41,0.0,1.0,8479671
847931484801858482113,Tkachuk-Lundell-Luostarinen,FLA,line,5on5,20,949.0,0.33,0.53,0.46,1.0,0.0,8480185
847936884808068481517,Jones-Lundestrom-Leason,ANA,line,5on5,4,823.0,0.3,0.3,0.33,1.0,0.0,8480806
847579984788918480845,Appleton-Kupari-Niederreiter,WPG,line,5on5,7,892.0,0.13,0.29,0.22,0.0,1.0,8478891
84772208480049,Samberg-Schmidt,WPG,pairing,5on5,55,31797.0,0.55,0.53,0.54,19.0,11.0,8480049
847488484814778482133,Bordeleau-Sturm-Hoffman,SJS,line,5on5,3,1368.0,0.49,0.52,0.46,0.0,0.0,8481477
84808398481564,Dahlin-Johnson,BUF,pairing,5on5,36,6210.0,0.44,0.52,0.52,6.0,2.0,8481564
84746128482095,Kleven-Hamonic,OTT,pairing,5on5,1,645.0,0.02,0.25,0.14,0.0,0.0,8482095
847400984815548482157,Cuylle-Bonino-Kakko,NYR,line,5on5,9,4067.0,0.48,0.44,0.5,2.0,3.0,8481554
847804384804598482496,Suter-Lafferty-Aman,VAN,line,5on5,3,977.0,0.28,0.52,0.38,0.0,0.0,8480459
84740318475762,Forbort-Shattenkirk,BOS,pairing,5on5,23,11624.0,0.48,0.44,0.47,8.0,8.0,8475762
847579384774258477501,Wood-Johansen-Nichushkin,COL,line,5on5,6,1678.0,0.32,0.49,0.42,1.0,2.0,8477425
84764228479372,Reilly-Mahura,FLA,pairing,5on5,2,1391.0,0.5,0.49,0.54,0.0,2.0,8479372
84788518481743,Del Gaizo-Carrier,NSH,pairing,5on5,6,2585.0,0.5,0.54,0.52,1.0,2.0,8481743
847933684794008482155,Laferriere-Dubois-Grundstrom,LAK,line,5on5,18,6428.0,0.5,0.55,0.55,2.0,4.0,8479400
847488484768818480188,Zetterlund-Hertl-Hoffman,SJS,line,5on5,13,3108.0,0.55,0.54,0.51,1.0,3.0,8476881
847523184775008480789,Cizikas-Horvat-Wahlstrom,NYI,line,5on5,1,622.0,0.56,0.52,0.55,0.0,0.0,8477500
847464184751698477015,Henrique-Kane-Brown,EDM,line,5on5,4,1753.0,0.2,0.36,0.24,1.0,0.0,8475169
847531484764198481601,Lee-Pageau-Holmstrom,NYI,line,5on5,10,1830.0,0.55,0.57,0.63,1.0,0.0,8476419
84799768480891,Valimaki-Kesselring,ARI,pairing,5on5,47,24628.0,0.47,0.49,0.49,24.0,17.0,8480891
847846684799928480813,Veleno-Rasmussen-Sprong,DET,line,5on5,15,2182.0,0.37,0.47,0.45,2.0,1.0,8479992
847584284808708481517,Groulx-Carrick-Leason,ANA,line,5on5,4,978.0,0.64,0.61,0.63,0.0,1.0,8480870
84746008481056,Josi-Stastney,NSH,pairing,5on5,19,1925.0,0.81,0.77,0.78,1.0,1.0,8481056
847639384788318479066,Lomberg-Cousins-Stenlund,FLA,line,5on5,27,3371.0,0.17,0.42,0.36,1.0,0.0,8478831
84794398480884,Addison-Macdonald,SJS,pairing,5on5,11,3485.0,0.4,0.55,0.48,0.0,1.0,8480884
84745658479980,Hague-Pietrangelo,VGK,pairing,5on5,45,9157.0,0.49,0.51,0.51,6.0,9.0,8479980
84783968479980,Hanifin-Hague,VGK,pairing,5on5,15,13590.0,0.61,0.54,0.55,10.0,8.0,8479980
84794428479976,Valimaki-Stecher,ARI,pairing,5on5,32,17782.0,0.58,0.51,0.52,8.0,8.0,8479976
847415084782338481068,Mangiapane-Backlund-Sharangovich,CGY,line,5on5,15,1584.0,0.31,0.47,0.48,0.0,2.0,8478233
84709668475906,Giordano-Klingberg,TOR,pairing,5on5,14,4911.0,0.47,0.55,0.54,4.0,5.0,8475906
847740284793858480023,Buchnevich-Thomas-Kyrou,STL,line,5on5,59,29872.0,0.51,0.54,0.54,24.0,21.0,8479385
848123984817048482062,Smith-Parssinen-Fagemo,NSH,line,5on5,2,645.0,0.52,0.4,0.38,0.0,0.0,8481704
847794684784668482078,Raymond-Larkin-Sprong,DET,line,5on5,8,865.0,0.53,0.47,0.5,0.0,2.0,8478466
84800498480990,Samberg-Chisholm,WPG,pairing,5on5,2,799.0,0.45,0.52,0.52,1.0,1.0,8480990
847701584774548480468,Erne-Hamblin-Brown,EDM,line,5on5,9,2220.0,0.46,0.48,0.4,1.0,0.0,8477454
84793988480336,Girard-Walker,COL,pairing,5on5,15,2344.0,0.63,0.65,0.67,3.0,2.0,8480336
848000284815598482110,Hughes-Hischier-Mercer,NJD,line,5on5,9,1105.0,0.35,0.39,0.39,1.0,0.0,8481559
847487084807988484144,Kurashev-Johnson-Bedard,CHI,line,5on5,14,2451.0,0.32,0.45,0.48,1.0,3.0,8480798
847745684808138482078,Raymond-Compher-Veleno,DET,line,5on5,9,1558.0,0.49,0.43,0.35,1.0,1.0,8480813
84815378481567,Thrun-Okhotiuk,SJS,pairing,5on5,15,1807.0,0.26,0.36,0.29,0.0,1.0,8481567
847418984817038482241,Zohorna-Eller-Puustinen,PIT,line,5on5,5,1368.0,0.51,0.5,0.53,2.0,1.0,8481703
847579384774928478420,Johansen-Mackinnon-Rantanen,COL,line,5on5,17,702.0,0.62,0.6,0.64,0.0,0.0,8477492
84799838481812,Ferraro-Knyzhov,SJS,pairing,5on5,9,764.0,0.69,0.5,0.58,2.0,1.0,8481812
847742984779528479992,Fabbri-Copp-Rasmussen,DET,line,5on5,16,1359.0,0.44,0.42,0.46,2.0,0.0,8477952
84773848481599,Brown-Soderstrom,ARI,pairing,5on5,2,1598.0,0.28,0.31,0.3,0.0,2.0,8481599
847410284774298479992,Perron-Copp-Rasmussen,DET,line,5on5,17,3756.0,0.4,0.42,0.38,3.0,5.0,8477429
84779698478854,Pettersson-Shea,PIT,pairing,5on5,19,781.0,0.12,0.42,0.31,1.0,0.0,8478854
847571484774798477503,Bertuzzi-Domi-Jarnkrok,TOR,line,5on5,28,1723.0,0.5,0.49,0.44,1.0,1.0,8477479
847169984811868483570,Cogliano-Meyers-O'Connor,COL,line,5on5,2,980.0,0.65,0.64,0.57,0.0,0.0,8481186
84752088478840,Dumoulin-Borgen,SEA,pairing,5on5,62,3868.0,0.32,0.46,0.45,2.0,5.0,8478840
847938384804488484314,Katchouk-Smejkal-Kelly,OTT,line,5on5,2,819.0,0.31,0.54,0.57,0.0,3.0,8480448
847740284800238482089,Buchnevich-Thomas-Neighbours,STL,line,5on5,31,8776.0,0.54,0.51,0.52,8.0,3.0,8480023
847938384793908480025,Katchouk-Entwistle-Raddysh,CHI,line,5on5,3,1669.0,0.55,0.49,0.47,1.0,1.0,8479390
84775078480084,Zadorov-Desimone,CGY,pairing,5on5,8,5656.0,0.58,0.56,0.55,5.0,6.0,8480084
847345384799948481481,Anderson-Dolan-Lewis-Lizotte,LAK,line,5on5,10,2225.0,0.44,0.57,0.5,1.0,1.0,8479994
847795284784328480813,Fabbri-Veleno-Fischer,DET,line,5on5,13,2956.0,0.7,0.5,0.58,2.0,1.0,8478432
84745788477435,Graves-Karlsson,PIT,pairing,5on5,60,22792.0,0.51,0.51,0.5,7.0,12.0,8477435
84809508481122,Benoit-Lyubushkin,TOR,pairing,5on5,13,1147.0,0.56,0.44,0.46,2.0,0.0,8481122
847796284780478480835,Lemieux-Drury-Bunting,CAR,line,5on5,6,974.0,0.35,0.36,0.17,1.0,2.0,8478047
847934384826998483431,Keller-Cooley-Guenther,ARI,line,5on5,15,3353.0,0.62,0.54,0.57,1.0,2.0,8482699
847464184764588478873,Henrique-Strome-Terry,ANA,line,5on5,4,1748.0,0.53,0.49,0.44,2.0,2.0,8476458
84752188481598,Ekholm-Broberg,EDM,pairing,5on5,5,890.0,0.53,0.5,0.5,0.0,0.0,8481598
84740908478507,Smith-Marino,NJD,pairing,5on5,46,4309.0,0.43,0.43,0.41,1.0,3.0,8478507
847998784808808481556,Lauko-Geekie-Beecher,BOS,line,5on5,6,1471.0,0.44,0.41,0.38,2.0,1.0,8480880
847456484785198479542,Hagel-Cirelli-Stamkos,TBL,line,5on5,34,14640.0,0.46,0.47,0.47,11.0,17.0,8478519
84788828482730,Gavrikov-Clarke,LAK,pairing,5on5,15,4820.0,0.59,0.56,0.6,2.0,6.0,8482730
847954384810938483549,Pezzetta-Condotta-Harvey-Pinard,MTL,line,5on5,3,1027.0,0.46,0.32,0.32,1.0,0.0,8481093
847682684779558480009,Gourde-Mccann-Tolvanen,SEA,line,5on5,10,3743.0,0.34,0.46,0.44,2.0,2.0,8477955
847585584779628480829,Lemieux-Kotkaniemi-Fast,CAR,line,5on5,7,2163.0,0.51,0.68,0.65,1.0,1.0,8477962
84800738482245,Brannstrom-Zub,OTT,pairing,5on5,49,5763.0,0.58,0.56,0.58,3.0,6.0,8482245
847646884784448478463,Beauvillier-Miller-Boeser,VAN,line,5on5,13,1883.0,0.48,0.46,0.5,1.0,1.0,8478444
847518484764598477380,Kreider-Zibanejad-Brodzinski,NYR,line,5on5,10,1559.0,0.27,0.41,0.46,1.0,4.0,8476459
847516984770158480802,Kane-Mcleod-Brown,EDM,line,5on5,21,2366.0,0.54,0.55,0.51,1.0,1.0,8477015
84785078482684,Hughes-Marino,NJD,pairing,5on5,64,24308.0,0.51,0.53,0.51,14.0,14.0,8482684
84759068476853,Rielly-Klingberg,TOR,pairing,5on5,13,2612.0,0.39,0.5,0.48,1.0,1.0,8476853
848002884807978482159,Farabee-Frost-Foerster,PHI,line,5on5,20,1215.0,0.62,0.62,0.7,1.0,1.0,8480797
847644884780208481604,Dorofeyev-Karlsson-Amadio,VGK,line,5on5,17,7043.0,0.49,0.53,0.55,9.0,5.0,8478020
84811788482142,Zamula-Drysdale,PHI,pairing,5on5,11,1311.0,0.76,0.72,0.75,0.0,0.0,8482142
847939384801448482720,Knies-Kampf-Gregor,TOR,line,5on5,15,1517.0,0.4,0.41,0.4,0.0,2.0,8480144
847169984795258481186,Cogliano-Colton-O'Connor,COL,line,5on5,19,920.0,0.33,0.45,0.52,0.0,1.0,8479525
847750084781158478445,Engvall-Horvat-Barzal,NYI,line,5on5,31,1429.0,0.74,0.6,0.58,2.0,0.0,8478115
847516484775278483570,Johnston-Meyers-Silfverberg,ANA,line,5on5,4,1051.0,0.58,0.55,0.47,1.0,0.0,8477527
847749684810688482074,Sharangovich-Lindholm-Zary,CGY,line,5on5,16,915.0,0.64,0.36,0.42,1.0,1.0,8481068
84808078482671,Power-Samuelsson,BUF,pairing,5on5,33,5973.0,0.58,0.53,0.53,5.0,1.0,8482671
84746188481059,Perunovich-Scandella,STL,pairing,5on5,35,15831.0,0.4,0.46,0.46,11.0,8.0,8481059
84773848478408,Dermott-Brown,ARI,pairing,5on5,19,10280.0,0.46,0.41,0.4,7.0,9.0,8478408
84810308481206,Ludvig-St. Ivany,PIT,pairing,5on5,3,1660.0,0.42,0.48,0.41,2.0,2.0,8481206
847488484821338482667,Eklund-Bordeleau-Hoffman,SJS,line,5on5,2,851.0,0.24,0.29,0.31,1.0,0.0,8482133
84741668479980,Hague-Martinez,VGK,pairing,5on5,33,4097.0,0.36,0.32,0.34,4.0,4.0,8479980
847572684815598482125,Hughes-Toffoli-Holtz,NJD,line,5on5,15,1701.0,0.62,0.64,0.64,1.0,1.0,8481559
847639384779358478542,Cousins-Bennett-Rodrigues,FLA,line,5on5,14,832.0,0.39,0.42,0.4,0.0,0.0,8477935
847516884757948478975,Marchment-Seguin-Duchene,DAL,line,5on5,64,39783.0,0.51,0.49,0.49,42.0,21.0,8475794
84740908480860,Smith-Bahl,NJD,pairing,5on5,42,14537.0,0.54,0.5,0.51,11.0,14.0,8480860
84768568478416,Cernak-Dumba,TBL,pairing,5on5,8,3512.0,0.35,0.39,0.37,0.0,3.0,8478416
847643884768978477953,Saad-Sundqvist-Kapanen,STL,line,5on5,15,3412.0,0.4,0.44,0.44,2.0,3.0,8476897
847514984756928478493,Johansson-Eriksson Ek-Zuccarello,MIN,line,5on5,20,1068.0,0.41,0.52,0.51,0.0,0.0,8475692
847692584785088482146,Trenin-Sissons-Evangelista,NSH,line,5on5,20,952.0,0.64,0.62,0.61,2.0,1.0,8478508
84764738482192,Phillips-Murphy,CHI,pairing,5on5,18,6817.0,0.35,0.46,0.48,2.0,6.0,8482192
84793458482105,Sanderson-Chychrun,OTT,pairing,5on5,66,8483.0,0.64,0.59,0.61,4.0,5.0,8482105
847747984775038481582,Bertuzzi-Domi-Robertson,TOR,line,5on5,11,1443.0,0.52,0.51,0.54,0.0,0.0,8477503
847745684793378482078,Raymond-Compher-Debrincat,DET,line,5on5,32,3950.0,0.42,0.4,0.43,4.0,1.0,8479337
847637484768678480074,Texier-Kuraly-Gaunce,CBJ,line,5on5,3,1266.0,0.36,0.44,0.46,2.0,1.0,8476867
847516884789758479351,Marchment-Duchene-Steel,DAL,line,5on5,8,3307.0,0.54,0.51,0.5,0.0,3.0,8478975
847692584807488481704,Sherwood-Sissons-Parssinen,NSH,line,5on5,7,1117.0,0.6,0.61,0.57,0.0,0.0,8480748
84799838480834,Ferraro-Emberson,SJS,pairing,5on5,28,18703.0,0.48,0.44,0.45,11.0,12.0,8480834
847516484758428480870,Groulx-Carrick-Silfverberg,ANA,line,5on5,7,950.0,0.18,0.32,0.27,0.0,0.0,8475842
847742584784208479525,Wood-Colton-Rantanen,COL,line,5on5,19,827.0,0.31,0.29,0.31,0.0,1.0,8478420
84745748477369,Soucy-Myers,VAN,pairing,5on5,36,23003.0,0.47,0.47,0.48,13.0,12.0,8477369
84751798478859,Kulikov-Mikkola,FLA,pairing,5on5,66,20963.0,0.54,0.53,0.52,14.0,13.0,8478859
847749384785428482713,Rodrigues-Barkov-Samoskevich,FLA,line,5on5,4,1243.0,0.48,0.49,0.53,0.0,0.0,8478542
847516684779398482720,Knies-Tavares-Nylander,TOR,line,5on5,35,4515.0,0.38,0.42,0.4,2.0,5.0,8477939
847121584751918479423,Nylander-Malkin-Smith,PIT,line,5on5,3,1839.0,0.48,0.48,0.42,0.0,1.0,8475191
847516984757868476454,Kane-Nugent-Hopkins-Hyman,EDM,line,5on5,22,4984.0,0.6,0.52,0.54,5.0,4.0,8475786
847793984793188482720,Knies-Matthews-Nylander,TOR,line,5on5,29,7069.0,0.62,0.53,0.55,6.0,5.0,8479318
847645684774968481068,Sharangovich-Lindholm-Huberdeau,CGY,line,5on5,23,8631.0,0.47,0.51,0.51,6.0,10.0,8477496
847647484780478480829,Bunting-Kotkaniemi-Noesen,CAR,line,5on5,13,1929.0,0.46,0.51,0.51,1.0,2.0,8478047
84757908480871,Boqvist-Gudbranson,CBJ,pairing,5on5,18,919.0,0.55,0.35,0.4,0.0,3.0,8480871
847517084802818482089,Neighbours-Schenn-Toropchenko,STL,line,5on5,17,992.0,0.31,0.2,0.22,1.0,1.0,8480281
84784308482624,Kylington-Miromanov,CGY,pairing,5on5,17,1129.0,0.7,0.62,0.61,0.0,1.0,8482624
847517284764568479346,Huberdeau-Kadri-Dube,CGY,line,5on5,6,813.0,0.39,0.39,0.41,0.0,4.0,8476456
84780388484258,Toews-Malinski,COL,pairing,5on5,18,1413.0,0.81,0.65,0.65,1.0,0.0,8484258
84808078480839,Dahlin-Samuelsson,BUF,pairing,5on5,40,26371.0,0.5,0.51,0.52,12.0,21.0,8480839
84818068483466,Korchinski-Crevier,CHI,pairing,5on5,16,3042.0,0.28,0.35,0.35,0.0,0.0,8483466
84757538476892,Parayko-Faulk,STL,pairing,5on5,48,2705.0,0.46,0.45,0.41,1.0,5.0,8476892
84745678476463,Brodin-Bogosian,MIN,pairing,5on5,39,21776.0,0.55,0.53,0.54,19.0,7.0,8476463
847514984774518481557,Boldy-Hartman-Johansson,MIN,line,5on5,20,1555.0,0.67,0.55,0.62,3.0,1.0,8477451
84800358480839,Dahlin-Jokiharju,BUF,pairing,5on5,68,29837.0,0.55,0.55,0.57,14.0,12.0,8480839
847519384774258479525,Tatar-Colton-Wood,COL,line,5on5,9,1820.0,0.21,0.34,0.37,0.0,2.0,8477425
84746188482516,Scandella-Kessel,STL,pairing,5on5,20,2707.0,0.31,0.45,0.44,0.0,0.0,8482516
847845884802058482705,Sillinger-Roslovic-Bemstrom,CBJ,line,5on5,2,634.0,0.54,0.68,0.67,0.0,0.0,8480205
848001884815408483515,Slafkovsky-Suzuki-Caufield,MTL,line,5on5,64,45044.0,0.52,0.51,0.52,40.0,34.0,8481540
84808848482094,Hunt-Addison,MIN,pairing,5on5,2,906.0,0.15,0.37,0.33,0.0,0.0,8482094
84763728477499,Seeler-Ristolainen,PHI,pairing,5on5,19,4093.0,0.52,0.51,0.57,4.0,2.0,8477499
84756908480036,Heiskanen-Tanev,DAL,pairing,5on5,15,1114.0,0.42,0.43,0.45,1.0,2.0,8480036
847686784802928482744,Malatesta-Gaunce-Meyer,CBJ,line,5on5,6,771.0,0.66,0.67,0.59,1.0,0.0,8480292
84716868477948,Sanheim-Staal,PHI,pairing,5on5,26,3208.0,0.53,0.55,0.59,5.0,1.0,8477948
847169984780288481186,Cogliano-Olofsson-O'Connor,COL,line,5on5,25,3554.0,0.56,0.65,0.61,2.0,1.0,8478028
847798784793908482172,Slaggert-Donato-Raddysh,CHI,line,5on5,3,1015.0,0.34,0.5,0.42,1.0,0.0,8479390
847688284784278480039,Teravainen-Aho-Necas,CAR,line,5on5,14,1737.0,0.41,0.51,0.5,2.0,1.0,8478427
84764678478407,Oleksiak-Dunn,SEA,pairing,5on5,41,2213.0,0.53,0.56,0.59,2.0,1.0,8478407
847698184800188481618,Newhook-Suzuki-Anderson,MTL,line,5on5,10,3454.0,0.44,0.44,0.41,4.0,2.0,8480018
847644884810328481604,Dorofeyev-Karlsson-Cotter,VGK,line,5on5,7,2649.0,0.54,0.46,0.47,2.0,2.0,8481032
847747884784348478462,Carrier-Roy-Kolesar,VGK,line,5on5,23,9909.0,0.66,0.58,0.59,5.0,3.0,8478434
847906684801858482113,Lomberg-Lundell-Luostarinen,FLA,line,5on5,21,3643.0,0.43,0.52,0.52,1.0,0.0,8480185
847591384764488476905,Stephenson-Karlsson-Stone,VGK,line,5on5,9,1422.0,0.74,0.6,0.62,2.0,0.0,8476448
847645384780108479718,Barr-Boulet-Point-Kucherov,TBL,line,5on5,13,4643.0,0.56,0.55,0.54,4.0,3.0,8478010
847414184774298479337,Kane-Copp-Debrincat,DET,line,5on5,13,1809.0,0.53,0.56,0.54,2.0,0.0,8477429
847571484775038480995,Jarnkrok-Domi-Holmberg,TOR,line,5on5,5,1953.0,0.71,0.62,0.58,3.0,1.0,8477503
847415784784408482148,Pacioretty-Lapierre-Strome,WSH,line,5on5,5,1160.0,0.31,0.46,0.42,0.0,0.0,8478440
84799808481527,Hague-Korczak,VGK,pairing,5on5,18,4373.0,0.48,0.44,0.4,3.0,2.0,8481527
847060484741898478424,Harkins-Eller-Carter,PIT,line,5on5,17,1382.0,0.29,0.41,0.4,0.0,0.0,8474189
848001884810938481540,Harvey-Pinard-Suzuki-Caufield,MTL,line,5on5,14,3704.0,0.49,0.54,0.53,3.0,1.0,8481093
84751798484304,Kulikov-Balinskis,FLA,pairing,5on5,12,1852.0,0.73,0.71,0.67,0.0,0.0,8484304
847569284784938478864,Kaprizov-Eriksson Ek-Zuccarello,MIN,line,5on5,34,1558.0,0.62,0.53,0.56,2.0,0.0,8478493
847464184751648479368,Jones-Henrique-Silfverberg,ANA,line,5on5,14,5676.0,0.56,0.58,0.55,4.0,3.0,8475164
847639284788918480113,Iafallo-Lowry-Appleton,WPG,line,5on5,7,1633.0,0.36,0.49,0.53,1.0,1.0,8478891
84793238482073,Fox-Schneider,NYR,pairing,5on5,48,2038.0,0.66,0.49,0.52,1.0,2.0,8482073
847749684782338480008,Mangiapane-Lindholm-Ruzicka,CGY,line,5on5,4,806.0,0.59,0.42,0.46,0.0,0.0,8478233
84811678482470,Solovyov-Pachal,CGY,pairing,5on5,4,2592.0,0.41,0.4,0.41,1.0,0.0,8482470
84793988481524,Girard-Byram,COL,pairing,5on5,33,13968.0,0.56,0.57,0.58,10.0,11.0,8481524
848099584815828482259,Robertson-Holmberg-Mcmann,TOR,line,5on5,5,1397.0,0.64,0.52,0.72,1.0,0.0,8481582
847405384748848480188,Zetterlund-Couture-Hoffman,SJS,line,5on5,5,1151.0,0.5,0.47,0.46,0.0,0.0,8474884
847353384768828476921,Martinook-Staal-Teravainen,CAR,line,5on5,19,2267.0,0.74,0.63,0.69,1.0,1.0,8476882
847750884794158482125,Lazar-Mcleod-Holtz,NJD,line,5on5,10,3043.0,0.55,0.49,0.48,8.0,1.0,8479415
847858584804688481534,Ryan-Hamblin-Lavoie,EDM,line,5on5,3,783.0,0.16,0.43,0.29,0.0,0.0,8480468
847634684764328481716,Voronkov-Jenner-Gaudreau,CBJ,line,5on5,3,868.0,0.51,0.54,0.47,0.0,1.0,8476432
847458684757688482665,Schwartz-Beniers-Eberle,SEA,line,5on5,29,1384.0,0.43,0.47,0.43,0.0,2.0,8475768
847410284774298477456,Compher-Copp-Perron,DET,line,5on5,16,3917.0,0.36,0.4,0.4,5.0,4.0,8477429
847802084793538481032,Cotter-Howden-Amadio,VGK,line,5on5,14,1541.0,0.45,0.43,0.37,2.0,1.0,8479353
847403784808808481556,Van Riemsdyk-Beecher-Lauko,BOS,line,5on5,7,1216.0,0.07,0.31,0.24,0.0,1.0,8480880
847701584774068477934,Janmark-Draisaitl-Brown,EDM,line,5on5,14,603.0,0.48,0.59,0.55,0.0,0.0,8477406
847585584780478480829,Bunting-Kotkaniemi-Fast,CAR,line,5on5,10,914.0,0.22,0.47,0.43,0.0,1.0,8478047
847999284808138482078,Raymond-Veleno-Rasmussen,DET,line,5on5,13,795.0,0.24,0.21,0.2,1.0,0.0,8480813
84769028477810,Lindell-Hanley,DAL,pairing,5on5,16,817.0,0.72,0.54,0.6,2.0,1.0,8477810
84706138475200,Orlov-Burns,CAR,pairing,5on5,43,1503.0,0.43,0.52,0.42,2.0,1.0,8475200
847169884741578478440,Pacioretty-Strome-Oshie,WSH,line,5on5,12,3301.0,0.57,0.5,0.55,2.0,4.0,8474157
84810068482516,Tucker-Kessel,STL,pairing,5on5,8,964.0,0.08,0.41,0.36,0.0,2.0,8482516
847747384793168482222,Barabanov-Kunin-Bailey,SJS,line,5on5,5,2077.0,0.3,0.4,0.36,1.0,2.0,8479316
847940084815328482155,Turcotte-Dubois-Laferriere,LAK,line,5on5,6,1168.0,0.59,0.52,0.55,2.0,0.0,8481532
