season,team,GP,PTS,W,L,OTL,final_G,final_GA,situation,toi,gf,ga,g_dif,gf%,xgf,xga,xg%,pdo,shooting%,sv%,shooting%_ag,sv%_ag,Conference,Division,playoffs,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shots_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,xg_dif,fwf_dif,hdsc_dif,gf_p60,ga_p60,g_dif_p60,xgf_p60,xga_p60,hdsc_p60,hdsca_p60,sc_p60,sca_p60,fwf_p60,fwa_p60,cf_p60,ca_p60,shots_p60,shots_ag_p60,mdsc_p60,adsc_p60,ldsc_p60,mdsca_p60,adsca_p60,ldsca_p60,point_shot_p60,point_shot_ag_p60,miss_p60,miss_ag_p60,blocks_p60,blocks_ag_p60,penalties_p60,penalties_ag_p60,hits_p60,takeaways_p60,giveaways_p60,dz_giveaways_p60,hits_ag_p60,takeaways_ag_p60,giveaways_ag_p60,dz_giveaways_ag_p60,xg_dif_p60,fwf_dif_p60,hdsc_dif_p60,oz_takeaways_p60,oz_takeaways_ag_p60,PTS_perc,W_perc,gf_p60_perc,g_dif_p60_perc,gf%_perc,xg%_perc,xgf_p60_perc,xg_dif_p60_perc,ga_p60_perc,xga_p60_perc,hdsc%_perc,hdsc_dif_p60_perc,sc%_perc,asd_perc,asda_perc,pdo_perc,shooting%_perc,sv%_perc,sv%_ag_perc,shooting%_ag_perc,hdsc_p60_perc,sc_p60_perc,hdsca_p60_perc,sca_p60_perc,fenwick%_perc,fwf_p60_perc,fwa_p60_perc,fwf_dif_p60_perc,corsi%_perc,cf_p60_perc,ca_p60_perc,mdsc_p60_perc,adsc_p60_perc,ldsc_p60_perc,adsca_p60_perc,mdsca_p60_perc,ldsca_p60_perc,blocks_p60_perc,blocks_ag_p60_perc,block%_perc,block%_ag_perc,hits_p60_perc,hits_ag_p60_perc,point_shot_p60_perc,point_shot_ag_p60_perc,pshot_perc_perc,pshot_perc_ag_perc,takeaways_p60_perc,takeaways_ag_p60_perc,giveaways_p60_perc,giveaways_ag_p60_perc,dz_giveaways_p60_perc,dz_giveaways_ag_p60_perc,penalties_p60_perc,penalties_ag_p60_perc,faceoff_w_perc,faceoff_l_perc,penalty_mins_perc,penalty_mins_ag_perc,miss_ag_p60_perc,miss_p60_perc,miss_perc_perc,miss_perc_ag_perc,oz_takeaways_ag_p60_perc,oz_takeaways_p60_perc,shots_ag_p60_perc,shots_p60_perc,point_shot_ag
20232024,MIN,2.0,2.0,1.0,1.0,0.0,6.0,7.0,other,6.85,1.0,1.0,0.0,0.5,0.0,0.26,0.0,1.0,0.333,0.667,0.333,0.667,west,central,none,1.0,1.0,0.5,2.0,2.0,0.5,2.5,2.75,4.0,4.0,0.5,4.0,4.0,0.5,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,,0.5,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.0,0.0,2.0,4.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.26,0.0,0.0,8.759,8.759,0.0,0.0,2.277,8.759,8.759,17.518,17.518,35.036,35.036,35.036,35.036,26.277,26.277,8.759,8.759,8.759,8.759,17.518,0.0,17.518,0.0,8.759,8.759,0.0,0.0,17.518,8.759,8.759,0.0,0.0,0.0,0.0,8.759,0.0,0.0,-2.277,0.0,0.0,0.0,0.0,0.48,0.53,0.88,0.52,0.54,0.12,0.22,0.19,0.12,0.34,0.52,0.52,0.46,0.4,0.54,0.59,0.89,0.28,0.7,0.12,0.47,0.5,0.5,0.56,0.5,0.59,0.53,0.5,0.5,0.47,0.56,0.56,0.47,0.88,0.41,0.41,0.62,0.78,0.23,0.78,0.21,0.78,0.69,0.34,0.28,0.16,0.25,0.33,0.28,0.64,0.38,0.55,0.48,0.25,0.59,0.83,0.42,0.88,0.39,0.41,0.66,0.47,0.52,0.58,0.45,0.41,0.62,0.0
20232024,MTL,2.0,3.0,1.0,0.0,1.0,8.0,8.0,4on5,15.55,1.0,2.0,-1.0,0.333,0.89,0.87,0.506,1.062,0.167,0.895,0.105,0.833,east,atlantic,top3,3.0,10.0,0.231,3.0,17.0,0.15,3.0,3.08,7.0,25.0,0.219,7.0,39.0,0.152,6.0,19.0,0.0,1.0,1.0,7.0,8.0,0.0,1.0,,0.14,0.12,0.0,14.0,1.0,6.0,0.143,0.154,0.0,0.359,1.0,2.0,2.0,4.0,14.0,5.0,0.0,3.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.020000000000000018,-18.0,-7.0,3.859,7.717,-3.859,3.434,3.357,11.576,38.585,11.576,65.595,27.01,96.463,27.01,150.482,23.151,73.312,0.0,3.859,3.859,27.01,30.868,0.0,3.859,11.576,3.859,23.151,0.0,54.019,3.859,7.717,0.0,11.576,19.293,15.434,0.0,0.0,7.717,0.0,0.077,-69.453,-27.01,0.0,0.0,0.75,0.53,0.91,0.53,0.8,0.96,1.0,0.97,0.38,0.31,0.76,0.16,0.6,0.68,0.06,0.88,0.88,0.61,0.72,0.58,0.97,0.91,0.09,0.12,0.72,0.94,0.22,0.41,0.152,0.91,0.19,0.3,0.81,0.81,0.31,0.38,0.8,0.67,0.94,0.69,0.66,0.12,0.75,0.25,0.38,0.48,0.21,0.78,0.67,0.06,0.66,0.06,0.48,0.34,0.59,1.0,0.67,0.77,0.22,0.5,0.34,0.47,0.41,0.59,0.45,0.16,0.88,3.0
20232024,MTL,2.0,3.0,1.0,0.0,1.0,8.0,8.0,5on4,9.983333333333334,1.0,0.0,1.0,1.0,0.41,0.0,1.0,1.143,0.143,1.0,0.0,0.857,east,atlantic,top3,1.0,0.0,1.0,2.0,0.0,1.0,2.429,,7.0,2.0,0.778,15.0,2.0,0.882,7.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,,0.57,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.533,0.0,2.0,2.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.41,5.0,1.0,6.01,0.0,6.01,2.464,0.0,6.01,0.0,12.02,0.0,42.07,12.02,90.15,12.02,42.07,12.02,6.01,30.05,0.0,0.0,0.0,0.0,24.04,0.0,0.0,0.0,48.08,0.0,12.02,0.0,6.01,6.01,0.0,0.0,24.04,0.0,12.02,12.02,2.464,30.05,6.01,0.0,0.0,0.75,0.53,0.53,0.62,0.69,0.8,0.44,0.56,0.64,0.75,0.74,0.31,0.86,0.22,,0.77,0.64,0.73,0.64,0.64,0.19,0.06,0.72,0.86,0.31,0.19,0.53,0.19,0.882,0.28,0.62,0.06,0.66,0.23,0.67,0.73,0.66,0.19,0.34,0.03,0.33,0.66,0.09,0.22,0.33,0.06,0.3,0.91,0.91,0.92,0.81,0.55,0.84,0.34,0.31,0.3,0.42,0.5,0.72,0.31,0.98,0.98,0.29,0.58,0.44,0.41,0.38,0.0
20232024,MTL,2.0,3.0,1.0,0.0,1.0,8.0,8.0,5on5,91.91666666666667,6.0,4.0,2.0,0.6,1.72,1.38,0.555,1.047,0.136,0.911,0.089,0.864,east,atlantic,top3,11.0,10.0,0.524,30.0,26.0,0.536,2.571,2.483,61.0,62.0,0.496,89.0,83.0,0.517,44.0,45.0,19.0,17.0,9.0,16.0,27.0,7.0,13.0,,0.21,0.226,28.0,21.0,17.0,17.0,0.191,0.205,0.315,0.253,12.0,26.0,6.0,10.0,41.0,26.0,49.0,7.0,19.0,15.0,42.0,13.0,21.0,12.0,2.0,5.0,0.3400000000000001,-1.0,1.0,3.917,2.611,1.306,1.123,0.901,7.18,6.528,19.583,16.972,39.819,40.471,58.096,54.18,28.722,29.374,12.403,11.097,5.875,10.444,17.625,4.569,8.486,9.139,11.097,11.097,18.277,13.708,7.833,3.917,31.985,4.569,12.403,9.791,27.416,8.486,13.708,7.833,0.222,-0.653,0.653,1.306,3.264,0.75,0.53,0.81,0.88,0.77,0.68,0.38,0.72,0.62,0.66,0.56,0.56,0.72,0.84,0.41,0.91,0.94,0.44,0.94,0.44,0.41,0.47,0.69,0.72,0.52,0.28,0.69,0.53,0.517,0.44,0.78,0.69,0.19,0.25,0.34,0.66,0.88,0.47,0.19,0.23,0.22,0.91,0.19,0.81,0.19,0.81,0.16,0.19,0.28,0.19,0.91,0.09,0.84,0.06,0.41,0.38,0.88,1.0,0.77,0.41,0.69,0.66,0.44,0.34,0.22,0.5,0.38,14.0
20232024,MTL,2.0,3.0,1.0,0.0,1.0,8.0,8.0,all,125.0,8.0,7.0,1.0,0.533,3.1,2.71,0.534,1.036,0.131,0.905,0.095,0.869,east,atlantic,top3,18.0,27.0,0.4,41.0,51.0,0.446,2.653,2.755,82.0,98.0,0.456,120.0,135.0,0.471,61.0,74.0,23.0,24.0,10.0,24.0,36.0,7.0,18.0,,0.22,0.173,38.0,37.0,21.0,24.0,0.175,0.178,0.317,0.274,16.0,40.0,10.0,18.0,64.0,38.0,51.0,12.0,27.0,21.0,46.0,14.0,25.0,14.0,2.0,5.0,0.3900000000000001,-16.0,-9.0,3.84,3.36,0.48,1.488,1.301,8.64,12.96,19.68,24.48,39.36,47.04,57.6,64.8,29.28,35.52,11.04,11.52,4.8,11.52,17.28,3.36,8.64,8.16,10.08,11.52,18.24,17.76,7.68,4.8,24.48,5.76,12.96,10.08,22.08,6.72,12.0,6.72,0.187,-7.68,-4.32,0.96,2.4,0.75,0.53,0.72,0.64,0.67,0.57,0.56,0.62,0.53,0.59,0.16,0.16,0.22,0.84,0.09,0.84,0.86,0.52,0.86,0.52,0.53,0.31,0.06,0.22,0.25,0.31,0.39,0.25,0.471,0.38,0.38,0.34,0.16,0.2,0.28,0.59,1.0,0.44,0.56,0.23,0.44,0.77,0.22,0.81,0.16,0.72,0.09,0.42,0.53,0.12,0.83,0.03,0.81,0.09,0.5,0.64,0.84,1.0,0.53,0.31,0.94,0.91,0.25,0.41,0.16,0.22,0.44,17.0
20232024,MTL,2.0,3.0,1.0,0.0,1.0,8.0,8.0,other,7.550000000000001,0.0,1.0,-1.0,0.0,0.09,0.46,0.164,0.875,0.0,0.875,0.125,1.0,east,atlantic,top3,3.0,7.0,0.3,6.0,8.0,0.429,3.286,3.667,7.0,9.0,0.438,9.0,11.0,0.45,4.0,8.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,2.0,2.0,3.0,1.0,0.333,0.091,0.222,0.182,1.0,10.0,2.0,4.0,6.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.37,-2.0,-4.0,0.0,7.947,-7.947,0.715,3.656,23.841,55.629,47.682,63.576,55.629,71.523,71.523,87.417,31.788,63.576,23.841,7.947,0.0,7.947,7.947,0.0,0.0,0.0,23.841,7.947,15.894,15.894,7.947,15.894,7.947,7.947,23.841,15.894,0.0,7.947,0.0,0.0,-2.94,-15.894,-31.788,0.0,0.0,0.75,0.53,0.39,0.12,0.23,0.25,0.47,0.16,0.19,0.28,0.23,0.06,0.28,0.73,0.11,0.31,0.39,0.41,0.3,0.25,0.66,0.69,0.19,0.25,0.34,0.66,0.31,0.28,0.45,0.69,0.34,0.75,0.38,0.41,0.59,0.44,0.62,0.28,0.69,0.31,0.66,0.75,0.69,0.73,0.28,0.74,0.25,0.72,0.31,0.06,0.38,0.03,0.48,0.53,0.69,0.91,0.64,0.97,0.16,0.34,0.31,0.3,0.24,0.58,0.45,0.28,0.69,0.0
20232024,NJD,2.0,3.0,1.0,0.0,1.0,7.0,8.0,4on5,12.216666666666667,0.0,4.0,-4.0,0.0,0.0,0.0,,0.636,0.0,0.636,0.364,1.0,east,metro,top3,0.0,3.0,0.0,2.0,7.0,0.222,2.667,2.769,4.0,13.0,0.235,4.0,19.0,0.174,3.0,11.0,2.0,1.0,0.0,4.0,6.0,0.0,1.0,,0.25,0.231,0.0,6.0,1.0,2.0,0.25,0.105,0.0,0.316,1.0,2.0,2.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-3.0,0.0,19.645,-19.645,0.0,0.0,0.0,14.734,9.823,34.379,19.645,63.847,19.645,93.315,14.734,54.025,9.823,4.911,0.0,19.645,29.468,0.0,4.911,14.734,4.911,9.823,0.0,29.468,4.911,9.823,4.911,4.911,4.911,0.0,19.645,0.0,0.0,0.0,0.0,-44.202,-14.734,0.0,0.0,0.75,0.53,0.41,0.06,0.37,,0.28,0.88,0.06,0.94,0.31,0.31,0.8,0.48,0.42,0.09,0.41,0.09,0.33,0.06,0.33,0.78,0.47,0.66,0.78,0.72,0.69,0.75,0.174,0.62,0.72,0.97,0.84,0.34,0.38,0.59,0.8,0.67,0.38,0.69,0.45,0.31,0.06,0.09,0.62,0.25,0.68,0.38,0.67,0.41,0.16,0.75,0.48,0.22,0.72,0.52,0.77,0.77,0.22,0.19,0.28,0.34,0.17,0.59,0.45,0.47,0.69,3.0
20232024,NJD,2.0,3.0,1.0,0.0,1.0,7.0,8.0,5on4,11.45,1.0,0.0,1.0,1.0,0.0,0.0,,1.125,0.125,1.0,0.0,0.875,east,metro,top3,3.0,0.0,1.0,6.0,1.0,0.857,2.7,2.5,11.0,5.0,0.688,19.0,5.0,0.792,8.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,,0.18,0.0,8.0,0.0,3.0,1.0,0.158,0.2,0.421,0.0,2.0,4.0,1.0,2.0,6.0,9.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.24,0.0,5.24,0.0,0.0,15.721,0.0,31.441,5.24,57.642,26.201,99.563,26.201,41.921,20.961,15.721,10.48,10.48,5.24,5.24,0.0,10.48,0.0,15.721,5.24,41.921,0.0,10.48,5.24,15.721,0.0,15.721,0.0,15.721,5.24,0.0,0.0,0.0,31.441,15.721,0.0,0.0,0.75,0.53,0.5,0.59,0.69,,0.09,0.16,0.64,0.75,0.74,0.72,0.48,0.47,0.76,0.69,0.53,0.73,0.53,0.64,0.53,0.34,0.72,0.59,0.16,0.31,0.19,0.25,0.792,0.41,0.22,0.34,0.12,0.81,0.16,0.25,0.66,0.34,0.34,0.19,0.33,0.94,0.25,0.59,0.33,0.53,0.3,0.33,0.62,0.12,0.27,0.55,0.3,0.44,0.81,0.48,0.16,0.81,0.25,0.75,0.78,0.75,0.66,0.58,0.44,0.16,0.34,0.0
20232024,NJD,2.0,3.0,1.0,0.0,1.0,7.0,8.0,5on5,92.58333333333334,2.0,2.0,0.0,0.5,0.0,0.0,,1.005,0.048,0.957,0.043,0.952,east,metro,top3,8.0,14.0,0.364,26.0,29.0,0.473,2.373,2.643,70.0,59.0,0.543,95.0,77.0,0.552,42.0,47.0,18.0,32.0,9.0,15.0,20.0,7.0,16.0,,0.23,0.153,25.0,18.0,28.0,12.0,0.295,0.156,0.263,0.234,7.0,14.0,8.0,16.0,36.0,43.0,47.0,16.0,19.0,12.0,38.0,9.0,10.0,5.0,7.0,2.0,0.0,11.0,-6.0,1.296,1.296,0.0,0.0,0.0,5.185,9.073,16.85,18.794,45.365,38.236,61.566,49.901,27.219,30.459,11.665,20.738,5.833,9.721,12.961,4.536,10.369,5.833,18.146,7.777,16.202,11.665,4.536,5.185,30.459,10.369,12.313,7.777,24.626,5.833,6.481,3.24,0.0,7.129,-3.888,4.536,1.296,0.75,0.53,0.25,0.5,0.5,,0.08,0.52,0.84,0.95,0.19,0.19,0.38,0.25,0.09,0.56,0.19,0.88,0.19,0.88,0.19,0.28,0.25,0.62,0.78,0.59,0.78,0.81,0.552,0.53,0.84,0.59,0.91,0.22,0.66,0.78,0.91,0.62,0.06,0.73,0.06,0.81,0.28,0.62,0.06,0.77,0.06,0.88,0.72,0.25,0.16,0.22,0.38,0.5,0.66,0.23,0.56,0.52,0.33,0.06,0.06,0.06,0.09,0.91,0.84,0.47,0.22,9.0
20232024,NJD,2.0,3.0,1.0,0.0,1.0,7.0,8.0,all,125.0,7.0,6.0,1.0,0.538,0.0,0.0,,1.022,0.108,0.914,0.086,0.892,east,metro,top3,16.0,19.0,0.457,45.0,40.0,0.529,2.516,2.63,100.0,87.0,0.535,136.0,113.0,0.546,65.0,70.0,29.0,38.0,12.0,21.0,33.0,8.0,22.0,,0.22,0.172,36.0,26.0,35.0,17.0,0.257,0.15,0.265,0.23,12.0,24.0,12.0,24.0,55.0,65.0,52.0,17.0,24.0,13.0,45.0,12.0,11.0,5.0,7.0,3.0,0.0,13.0,-3.0,3.36,2.88,0.48,0.0,0.0,7.68,9.12,21.6,19.2,48.0,41.76,65.28,54.24,31.2,33.6,13.92,18.24,5.76,10.08,15.84,3.84,10.56,7.2,16.8,8.16,17.28,12.48,5.76,5.76,24.96,8.16,11.52,6.24,21.6,5.76,5.28,2.4,0.0,6.24,-1.44,3.36,1.44,0.75,0.53,0.58,0.64,0.72,,0.08,0.52,0.59,0.95,0.31,0.31,0.69,0.44,0.25,0.72,0.59,0.66,0.59,0.66,0.22,0.53,0.33,0.7,0.72,0.64,0.72,0.72,0.546,0.72,0.84,0.8,0.8,0.34,0.47,0.83,0.91,0.56,0.09,0.69,0.05,0.84,0.28,0.59,0.09,0.72,0.06,0.78,0.72,0.25,0.12,0.25,0.23,0.3,0.64,0.34,0.41,0.73,0.3,0.12,0.16,0.12,0.06,0.88,0.78,0.31,0.53,15.0
20232024,NJD,2.0,3.0,1.0,0.0,1.0,7.0,8.0,other,8.75,4.0,0.0,4.0,1.0,0.0,0.0,,1.333,0.333,1.0,0.0,0.667,east,metro,top3,5.0,2.0,0.714,11.0,3.0,0.786,3.0,2.4,15.0,10.0,0.6,18.0,12.0,0.6,12.0,8.0,6.0,3.0,1.0,1.0,6.0,1.0,3.0,,0.2,0.3,3.0,2.0,3.0,2.0,0.167,0.167,0.167,0.167,2.0,4.0,1.0,2.0,8.0,9.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,27.429,0.0,27.429,0.0,0.0,34.286,13.714,75.429,20.571,102.857,68.571,123.429,82.286,82.286,54.857,41.143,20.571,6.857,6.857,41.143,6.857,20.571,20.571,20.571,13.714,20.571,13.714,13.714,6.857,6.857,0.0,6.857,6.857,0.0,13.714,6.857,0.0,0.0,34.286,20.571,0.0,6.857,0.75,0.53,1.0,1.0,0.85,,0.22,0.52,0.64,0.81,0.77,0.84,0.88,0.56,0.71,0.95,0.89,0.72,0.7,0.64,0.78,0.81,0.44,0.47,0.75,0.78,0.34,0.88,0.6,0.81,0.38,0.84,0.62,0.84,0.19,0.53,0.22,0.16,0.66,0.42,0.6,0.72,0.69,0.25,0.81,0.35,0.71,0.33,0.12,0.22,0.75,0.06,0.48,0.34,0.5,0.98,0.03,0.88,0.39,0.62,0.41,0.61,0.36,0.09,0.45,0.31,0.78,3.0
20232024,NSH,3.0,2.0,1.0,2.0,0.0,8.0,8.0,4on5,19.1,1.0,4.0,-3.0,0.2,0.35,1.02,0.255,0.953,0.143,0.81,0.19,0.857,west,central,none,3.0,7.0,0.3,5.0,19.0,0.208,2.444,2.867,9.0,30.0,0.231,9.0,42.0,0.176,7.0,21.0,2.0,0.0,4.0,12.0,11.0,0.0,4.0,,0.44,0.1,0.0,12.0,2.0,9.0,0.222,0.214,0.0,0.286,0.0,0.0,0.0,0.0,7.0,13.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,-0.67,-21.0,-4.0,3.141,12.565,-9.424,1.099,3.204,9.424,21.99,15.707,59.686,28.272,94.241,28.272,131.937,21.99,65.969,6.283,0.0,12.565,37.696,34.555,0.0,12.565,9.424,6.283,28.272,0.0,37.696,0.0,0.0,6.283,12.565,3.141,3.141,3.141,0.0,6.283,0.0,-2.105,-65.969,-12.565,0.0,0.0,0.48,0.53,0.81,0.22,0.74,0.63,0.88,0.41,0.19,0.34,0.79,0.53,0.73,0.32,0.32,0.56,0.83,0.34,0.67,0.31,0.88,0.94,0.22,0.19,0.75,1.0,0.28,0.44,0.176,0.94,0.25,0.8,0.34,1.0,0.19,0.19,0.8,0.67,0.59,0.69,0.36,0.34,0.47,0.03,0.22,0.14,0.16,0.88,0.67,0.5,0.5,0.47,0.48,0.73,0.14,0.67,0.09,0.3,0.86,0.69,0.12,0.41,0.56,0.59,0.45,0.28,0.81,3.0
20232024,NSH,3.0,2.0,1.0,2.0,0.0,8.0,8.0,5on4,22.883333333333333,1.0,0.0,1.0,1.0,0.16,0.1,0.615,1.048,0.048,1.0,0.0,0.952,west,central,none,5.0,0.0,1.0,16.0,3.0,0.842,2.655,3.0,29.0,3.0,0.906,44.0,3.0,0.936,21.0,2.0,11.0,11.0,2.0,3.0,0.0,0.0,4.0,,0.14,0.0,15.0,0.0,8.0,1.0,0.182,0.333,0.341,0.0,2.0,4.0,3.0,6.0,11.0,14.0,4.0,1.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,1.0,0.06,26.0,5.0,2.622,0.0,2.622,0.42,0.262,13.11,0.0,41.952,7.866,76.038,7.866,115.368,7.866,55.062,5.244,28.842,28.842,5.244,7.866,0.0,0.0,10.488,0.0,20.976,2.622,39.33,0.0,5.244,7.866,10.488,2.622,7.866,0.0,23.598,7.866,0.0,0.0,0.157,68.172,13.11,0.0,2.622,0.48,0.53,0.34,0.47,0.69,0.19,0.28,0.31,0.64,0.34,0.74,0.59,0.39,0.38,0.39,0.62,0.34,0.73,0.34,0.64,0.41,0.62,0.72,0.34,0.69,0.5,0.78,0.59,0.936,0.62,0.84,0.59,0.62,0.62,0.67,0.12,0.66,0.38,0.34,0.44,0.33,0.78,0.12,0.56,0.33,0.64,0.3,0.69,0.47,0.47,0.27,0.55,0.3,0.62,0.94,0.91,0.03,0.81,0.03,0.66,0.56,0.59,0.74,0.12,0.44,0.75,0.62,0.0
20232024,NSH,3.0,2.0,1.0,2.0,0.0,8.0,8.0,5on5,125.06666666666666,6.0,2.0,4.0,0.75,2.42,1.79,0.575,1.055,0.088,0.967,0.033,0.912,west,central,none,20.0,14.0,0.588,43.0,42.0,0.506,2.44,2.494,105.0,91.0,0.536,145.0,133.0,0.522,68.0,61.0,23.0,38.0,19.0,28.0,32.0,13.0,32.0,,0.3,0.242,40.0,42.0,37.0,30.0,0.255,0.226,0.276,0.316,13.0,22.0,11.0,24.0,67.0,54.0,68.0,19.0,22.0,8.0,52.0,12.0,24.0,8.0,7.0,4.0,0.6299999999999999,14.0,6.0,2.878,0.959,1.919,1.161,0.859,9.595,6.716,20.629,20.149,50.373,43.657,69.563,63.806,32.623,29.264,11.034,18.23,9.115,13.433,15.352,6.237,15.352,10.554,17.751,14.392,19.19,20.149,6.237,5.277,32.623,9.115,10.554,3.838,24.947,5.757,11.514,3.838,0.302,6.716,2.878,3.358,1.919,0.48,0.53,0.47,0.94,0.91,0.75,0.44,0.78,0.91,0.7,0.75,0.78,0.56,0.47,0.38,0.94,0.47,0.91,0.47,0.91,0.84,0.59,0.59,0.53,0.75,0.88,0.5,0.75,0.522,0.84,0.38,0.44,0.72,0.81,0.53,0.31,0.75,0.44,0.78,0.59,0.91,0.94,0.25,0.22,0.25,0.31,0.25,0.78,0.75,0.41,0.69,0.66,0.41,0.28,0.69,0.97,0.25,0.91,0.06,0.62,0.09,0.16,0.59,0.78,0.72,0.59,0.72,22.0
20232024,NSH,3.0,2.0,1.0,2.0,0.0,8.0,8.0,all,180.0,8.0,8.0,0.0,0.5,3.72,2.91,0.561,0.988,0.079,0.909,0.091,0.921,west,central,none,30.0,24.0,0.556,66.0,68.0,0.493,2.48,2.637,153.0,128.0,0.544,210.0,183.0,0.534,101.0,88.0,36.0,57.0,25.0,44.0,43.0,13.0,44.0,,0.29,0.195,57.0,55.0,52.0,40.0,0.248,0.219,0.271,0.301,15.0,26.0,14.0,30.0,89.0,83.0,74.0,24.0,26.0,9.0,62.0,15.0,26.0,8.0,7.0,5.0,0.81,25.0,6.0,2.667,2.667,0.0,1.24,0.97,10.0,8.0,22.0,22.667,51.0,42.667,70.0,61.0,33.667,29.333,12.0,19.0,8.333,14.667,14.333,4.333,14.667,8.333,17.333,13.333,19.0,18.333,5.0,4.667,24.667,8.0,8.667,3.0,20.667,5.0,8.667,2.667,0.27,8.333,2.0,2.333,1.667,0.48,0.53,0.34,0.5,0.5,0.68,0.34,0.66,0.67,0.75,0.66,0.7,0.47,0.28,0.2,0.38,0.34,0.56,0.34,0.56,0.75,0.56,0.64,0.34,0.81,0.91,0.66,0.81,0.534,0.84,0.59,0.47,0.89,0.88,0.69,0.22,0.84,0.39,0.69,0.66,0.8,0.81,0.31,0.09,0.19,0.3,0.16,0.72,0.8,0.53,0.5,0.72,0.33,0.48,0.45,0.97,0.08,0.84,0.08,0.52,0.06,0.16,0.53,0.72,0.66,0.66,0.72,25.0
20232024,NSH,3.0,2.0,1.0,2.0,0.0,8.0,8.0,other,12.95,0.0,2.0,-2.0,0.0,0.79,0.0,1.0,0.5,0.0,0.5,0.5,1.0,west,central,none,2.0,3.0,0.4,2.0,4.0,0.333,2.4,3.75,10.0,4.0,0.714,12.0,5.0,0.706,5.0,4.0,0.0,8.0,0.0,1.0,0.0,0.0,4.0,,0.4,0.0,2.0,1.0,5.0,0.0,0.417,0.0,0.167,0.2,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,6.0,-1.0,0.0,9.266,-9.266,3.66,0.0,9.266,13.9,9.266,18.533,46.332,18.533,55.598,23.166,23.166,18.533,0.0,37.066,0.0,4.633,0.0,0.0,18.533,0.0,23.166,0.0,9.266,4.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,27.799,-4.633,0.0,0.0,0.48,0.53,0.39,0.09,0.23,0.92,0.78,0.94,0.09,0.81,0.36,0.28,0.16,0.32,0.04,0.17,0.39,0.2,0.3,0.05,0.5,0.34,0.41,0.53,0.84,0.62,0.72,0.81,0.706,0.62,0.78,0.25,0.81,0.41,0.86,0.59,0.62,0.5,0.47,0.42,0.69,0.36,0.69,0.31,0.28,0.19,0.25,0.33,0.69,0.64,0.38,0.55,0.48,0.8,0.23,0.72,0.64,0.25,0.78,0.16,0.34,0.25,0.12,0.58,0.45,0.59,0.53,0.0
