game_id,team,player,position,oi_xgf,oi_xga
2022020011,PIT,Brock McGinn,F,0.18484031999999997,0.36776180999999997
2022020011,ARI,Liam O'Brien,F,0.25253974,0.3515523
2022020011,ARI,Josh Brown,D,0.30685516,1.3808285200000001
2022020011,PIT,Jake Guentzel,F,1.16616127,0.22905844
2022020011,PIT,Tristan Jarry,G,7.00843802,2.2718893
2022020011,ARI,Nick Ritchie,F,0.15349247,0.8503864
2022020011,ARI,Nick Schmaltz,F,0.0,0.0299397
2022020011,PIT,Kasperi Kapanen,F,0.8693962,0.3270414
2022020011,PIT,Marcus Pettersson,D,1.53379112,0.38952221
2022020011,PIT,Danton Heinen,F,0.8993359,0.2756553
2022020011,ARI,Dysin Mayo,D,0.52825169,0.6517502
2022020011,ARI,Christian Fischer,F,0.32714104,0.8875071
2022020011,ARI,Lawson Crouse,F,0.22606853999999998,1.5574377400000001
2022020011,ARI,Karel Vejmelka,G,1.9814293,7.06727462
2022020011,ARI,Clayton Keller,F,0.429453,1.54781534
2022020011,ARI,Troy Stecher,D,0.4621549,1.81515689
2022020011,ARI,Conor Timmins,D,0.47077649,0.9577332
2022020011,PIT,Pierre-Olivier Joseph,D,0.5963393,0.40779314
2022020011,PIT,Ryan Poehling,F,0.18484031999999997,0.36776180999999997
2022020011,PIT,Jan Rutta,D,0.5959457,0.42388694
2022020011,ARI,Barrett Hayton,F,0.24346484999999998,1.2211541000000001
2022020011,ARI,Jack McBain,F,0.4529539,0.42586166999999997
2022020011,ARI,Matias Maccelli,F,0.31668471,0.7899066
2022020011,ARI,J.J. Moser,D,0.0827466,0.86334189
2022020012,PHI,Justin Braun,D,0.273096,0.85230621
2022020012,PHI,James van Riemsdyk,F,1.89562815,0.98271956
2022020012,NJD,Brendan Smith,D,0.1426111,0.23186489999999998
2022020012,NJD,Tomas Tatar,F,0.7541523099999999,0.24504330000000002
2022020012,PHI,Nicolas Deslauriers,F,0.036797,0.11081261
