label,value,team,situation,n_games,matchup,home_away
Shot (FW) Volume,0.23,STL,5on5,last 10 games,SEA@STL,home
Shot (FW) Differential,0.06,STL,5on5,last 10 games,SEA@STL,home
Penalty Differential,0.84,STL,5on5,last 10 games,SEA@STL,home
offense_p60_perc,0.16,STL,5on5,last 10 games,SEA@STL,home
defense_p60_perc,0.12,STL,5on5,last 10 games,SEA@STL,home
cum_dif_p60_perc,0.06,STL,5on5,last 10 games,SEA@STL,home
offense,40.34,STL,5on5,last 10 games,SEA@STL,home
defense,60.25,STL,5on5,last 10 games,SEA@STL,home
cum_dif,-19.909999999999997,STL,5on5,last 10 games,SEA@STL,home
Points,0.06,STL,5on5,last 5 games,SEA@STL,home
Goals For,0.06,STL,5on5,last 5 games,SEA@STL,home
Goal Differential,0.08,STL,5on5,last 5 games,SEA@STL,home
Shooting %,0.09,STL,5on5,last 5 games,SEA@STL,home
Save %,0.53,STL,5on5,last 5 games,SEA@STL,home
sv%,0.901,STL,5on5,last 5 games,SEA@STL,home
Blocked shot attempt %,0.45,STL,5on5,last 5 games,SEA@STL,home
Blocked shot attempt % against,0.09,STL,5on5,last 5 games,SEA@STL,home
Expected Goals For,0.03,STL,5on5,last 5 games,SEA@STL,home
XG Differential,0.03,STL,5on5,last 5 games,SEA@STL,home
Shot (FW) Volume,0.06,STL,5on5,last 5 games,SEA@STL,home
Shot (FW) Differential,0.06,STL,5on5,last 5 games,SEA@STL,home
Penalty Differential,0.81,STL,5on5,last 5 games,SEA@STL,home
offense_p60_perc,0.03,STL,5on5,last 5 games,SEA@STL,home
defense_p60_perc,0.09,STL,5on5,last 5 games,SEA@STL,home
cum_dif_p60_perc,0.03,STL,5on5,last 5 games,SEA@STL,home
offense,13.85,STL,5on5,last 5 games,SEA@STL,home
defense,30.91,STL,5on5,last 5 games,SEA@STL,home
cum_dif,-17.060000000000002,STL,5on5,last 5 games,SEA@STL,home
Points,0.28,STL,4on5,all,SEA@STL,home
Goals For,0.7,STL,4on5,all,SEA@STL,home
Goal Differential,0.31,STL,4on5,all,SEA@STL,home
Shooting %,0.66,STL,4on5,all,SEA@STL,home
Save %,0.44,STL,4on5,all,SEA@STL,home
sv%,0.857,STL,4on5,all,SEA@STL,home
Blocked shot attempt %,0.97,STL,4on5,all,SEA@STL,home
Blocked shot attempt % against,0.12,STL,4on5,all,SEA@STL,home
Expected Goals For,0.84,STL,4on5,all,SEA@STL,home
XG Differential,0.34,STL,4on5,all,SEA@STL,home
Shot (FW) Volume,0.62,STL,4on5,all,SEA@STL,home
Shot (FW) Differential,0.19,STL,4on5,all,SEA@STL,home
Penalty Differential,0.45,STL,4on5,all,SEA@STL,home
offense_p60_perc,0.77,STL,4on5,all,SEA@STL,home
defense_p60_perc,0.28,STL,4on5,all,SEA@STL,home
cum_dif_p60_perc,0.31,STL,4on5,all,SEA@STL,home
offense,11.190000000000001,STL,4on5,all,SEA@STL,home
defense,64.43,STL,4on5,all,SEA@STL,home
cum_dif,-53.24000000000001,STL,4on5,all,SEA@STL,home
Points,0.09,STL,4on5,last 20 games,SEA@STL,home
Goals For,0.48,STL,4on5,last 20 games,SEA@STL,home
Goal Differential,0.69,STL,4on5,last 20 games,SEA@STL,home
Shooting %,0.38,STL,4on5,last 20 games,SEA@STL,home
Save %,0.81,STL,4on5,last 20 games,SEA@STL,home
sv%,0.904,STL,4on5,last 20 games,SEA@STL,home
Blocked shot attempt %,0.78,STL,4on5,last 20 games,SEA@STL,home
Blocked shot attempt % against,0.3,STL,4on5,last 20 games,SEA@STL,home
Expected Goals For,0.62,STL,4on5,last 20 games,SEA@STL,home
XG Differential,0.38,STL,4on5,last 20 games,SEA@STL,home
Shot (FW) Volume,0.41,STL,4on5,last 20 games,SEA@STL,home
Shot (FW) Differential,0.28,STL,4on5,last 20 games,SEA@STL,home
Penalty Differential,0.66,STL,4on5,last 20 games,SEA@STL,home
offense_p60_perc,0.47,STL,4on5,last 20 games,SEA@STL,home
defense_p60_perc,0.61,STL,4on5,last 20 games,SEA@STL,home
cum_dif_p60_perc,0.58,STL,4on5,last 20 games,SEA@STL,home
offense,2.6799999999999997,STL,4on5,last 20 games,SEA@STL,home
defense,18.82,STL,4on5,last 20 games,SEA@STL,home
cum_dif,-16.14,STL,4on5,last 20 games,SEA@STL,home
Points,0.14,STL,4on5,last 10 games,SEA@STL,home
Goals For,0.5,STL,4on5,last 10 games,SEA@STL,home
Goal Differential,0.61,STL,4on5,last 10 games,SEA@STL,home
Shooting %,0.5,STL,4on5,last 10 games,SEA@STL,home
Save %,0.75,STL,4on5,last 10 games,SEA@STL,home
sv%,0.898,STL,4on5,last 10 games,SEA@STL,home
Blocked shot attempt %,0.72,STL,4on5,last 10 games,SEA@STL,home
Blocked shot attempt % against,0.34,STL,4on5,last 10 games,SEA@STL,home
Expected Goals For,0.73,STL,4on5,last 10 games,SEA@STL,home
XG Differential,0.31,STL,4on5,last 10 games,SEA@STL,home
Shot (FW) Volume,0.45,STL,4on5,last 10 games,SEA@STL,home
Shot (FW) Differential,0.34,STL,4on5,last 10 games,SEA@STL,home
Penalty Differential,0.14,STL,4on5,last 10 games,SEA@STL,home
offense_p60_perc,0.7,STL,4on5,last 10 games,SEA@STL,home
defense_p60_perc,0.52,STL,4on5,last 10 games,SEA@STL,home
cum_dif_p60_perc,0.55,STL,4on5,last 10 games,SEA@STL,home
offense,2.49,STL,4on5,last 10 games,SEA@STL,home
defense,12.02,STL,4on5,last 10 games,SEA@STL,home
cum_dif,-9.53,STL,4on5,last 10 games,SEA@STL,home
Points,0.06,STL,4on5,last 5 games,SEA@STL,home
Goals For,0.77,STL,4on5,last 5 games,SEA@STL,home
Goal Differential,0.48,STL,4on5,last 5 games,SEA@STL,home
Shooting %,0.66,STL,4on5,last 5 games,SEA@STL,home
Save %,0.56,STL,4on5,last 5 games,SEA@STL,home
sv%,0.893,STL,4on5,last 5 games,SEA@STL,home
Blocked shot attempt %,0.48,STL,4on5,last 5 games,SEA@STL,home
Blocked shot attempt % against,0.34,STL,4on5,last 5 games,SEA@STL,home
Expected Goals For,0.78,STL,4on5,last 5 games,SEA@STL,home
XG Differential,0.56,STL,4on5,last 5 games,SEA@STL,home
Shot (FW) Volume,0.72,STL,4on5,last 5 games,SEA@STL,home
Shot (FW) Differential,0.44,STL,4on5,last 5 games,SEA@STL,home
Penalty Differential,0.06,STL,4on5,last 5 games,SEA@STL,home
offense_p60_perc,0.81,STL,4on5,last 5 games,SEA@STL,home
defense_p60_perc,0.47,STL,4on5,last 5 games,SEA@STL,home
cum_dif_p60_perc,0.5,STL,4on5,last 5 games,SEA@STL,home
offense,1.88,STL,4on5,last 5 games,SEA@STL,home
defense,6.1,STL,4on5,last 5 games,SEA@STL,home
cum_dif,-4.22,STL,4on5,last 5 games,SEA@STL,home
Points,0.28,STL,5on4,all,SEA@STL,home
Goals For,0.44,STL,5on4,all,SEA@STL,home
Goal Differential,0.36,STL,5on4,all,SEA@STL,home
Shooting %,0.78,STL,5on4,all,SEA@STL,home
Save %,0.19,STL,5on4,all,SEA@STL,home
sv%,0.852,STL,5on4,all,SEA@STL,home
Blocked shot attempt %,0.72,STL,5on4,all,SEA@STL,home
Blocked shot attempt % against,0.2,STL,5on4,all,SEA@STL,home
Expected Goals For,0.19,STL,5on4,all,SEA@STL,home
XG Differential,0.14,STL,5on4,all,SEA@STL,home
Shot (FW) Volume,0.16,STL,5on4,all,SEA@STL,home
Shot (FW) Differential,0.16,STL,5on4,all,SEA@STL,home
Penalty Differential,0.53,STL,5on4,all,SEA@STL,home
offense_p60_perc,0.31,STL,5on4,all,SEA@STL,home
defense_p60_perc,0.19,STL,5on4,all,SEA@STL,home
cum_dif_p60_perc,0.22,STL,5on4,all,SEA@STL,home
offense,64.06,STL,5on4,all,SEA@STL,home
defense,15.1,STL,5on4,all,SEA@STL,home
cum_dif,48.96,STL,5on4,all,SEA@STL,home
Points,0.09,STL,5on4,last 20 games,SEA@STL,home
Goals For,0.25,STL,5on4,last 20 games,SEA@STL,home
Goal Differential,0.12,STL,5on4,last 20 games,SEA@STL,home
Shooting %,0.25,STL,5on4,last 20 games,SEA@STL,home
Save %,0.3,STL,5on4,last 20 games,SEA@STL,home
sv%,0.857,STL,5on4,last 20 games,SEA@STL,home
Blocked shot attempt %,0.97,STL,5on4,last 20 games,SEA@STL,home
Blocked shot attempt % against,0.38,STL,5on4,last 20 games,SEA@STL,home
Expected Goals For,0.47,STL,5on4,last 20 games,SEA@STL,home
XG Differential,0.22,STL,5on4,last 20 games,SEA@STL,home
Shot (FW) Volume,0.28,STL,5on4,last 20 games,SEA@STL,home
Shot (FW) Differential,0.16,STL,5on4,last 20 games,SEA@STL,home
Penalty Differential,0.34,STL,5on4,last 20 games,SEA@STL,home
offense_p60_perc,0.36,STL,5on4,last 20 games,SEA@STL,home
defense_p60_perc,0.22,STL,5on4,last 20 games,SEA@STL,home
cum_dif_p60_perc,0.16,STL,5on4,last 20 games,SEA@STL,home
offense,20.22,STL,5on4,last 20 games,SEA@STL,home
defense,6.59,STL,5on4,last 20 games,SEA@STL,home
cum_dif,13.629999999999999,STL,5on4,last 20 games,SEA@STL,home
Points,0.14,STL,5on4,last 10 games,SEA@STL,home
Goals For,0.19,STL,5on4,last 10 games,SEA@STL,home
Goal Differential,0.25,STL,5on4,last 10 games,SEA@STL,home
Shooting %,0.19,STL,5on4,last 10 games,SEA@STL,home
Save %,0.45,STL,5on4,last 10 games,SEA@STL,home
sv%,0.889,STL,5on4,last 10 games,SEA@STL,home
Blocked shot attempt %,0.88,STL,5on4,last 10 games,SEA@STL,home
Blocked shot attempt % against,0.34,STL,5on4,last 10 games,SEA@STL,home
Expected Goals For,0.45,STL,5on4,last 10 games,SEA@STL,home
XG Differential,0.41,STL,5on4,last 10 games,SEA@STL,home
Shot (FW) Volume,0.28,STL,5on4,last 10 games,SEA@STL,home
Shot (FW) Differential,0.34,STL,5on4,last 10 games,SEA@STL,home
Penalty Differential,0.34,STL,5on4,last 10 games,SEA@STL,home
offense_p60_perc,0.25,STL,5on4,last 10 games,SEA@STL,home
defense_p60_perc,0.48,STL,5on4,last 10 games,SEA@STL,home
cum_dif_p60_perc,0.31,STL,5on4,last 10 games,SEA@STL,home
offense,10.07,STL,5on4,last 10 games,SEA@STL,home
defense,2.2800000000000002,STL,5on4,last 10 games,SEA@STL,home
cum_dif,7.79,STL,5on4,last 10 games,SEA@STL,home
Points,0.06,STL,5on4,last 5 games,SEA@STL,home
Goals For,0.06,STL,5on4,last 5 games,SEA@STL,home
Goal Differential,0.09,STL,5on4,last 5 games,SEA@STL,home
Shooting %,0.06,STL,5on4,last 5 games,SEA@STL,home
Save %,0.27,STL,5on4,last 5 games,SEA@STL,home
sv%,0.833,STL,5on4,last 5 games,SEA@STL,home
Blocked shot attempt %,0.78,STL,5on4,last 5 games,SEA@STL,home
Blocked shot attempt % against,0.56,STL,5on4,last 5 games,SEA@STL,home
Expected Goals For,0.06,STL,5on4,last 5 games,SEA@STL,home
XG Differential,0.06,STL,5on4,last 5 games,SEA@STL,home
Shot (FW) Volume,0.09,STL,5on4,last 5 games,SEA@STL,home
Shot (FW) Differential,0.16,STL,5on4,last 5 games,SEA@STL,home
Penalty Differential,0.5,STL,5on4,last 5 games,SEA@STL,home
offense_p60_perc,0.06,STL,5on4,last 5 games,SEA@STL,home
defense_p60_perc,0.41,STL,5on4,last 5 games,SEA@STL,home
cum_dif_p60_perc,0.08,STL,5on4,last 5 games,SEA@STL,home
offense,1.07,STL,5on4,last 5 games,SEA@STL,home
defense,1.81,STL,5on4,last 5 games,SEA@STL,home
cum_dif,-0.74,STL,5on4,last 5 games,SEA@STL,home
Points,0.88,TBL,all,all,FLA@TBL,home
Goals For,0.91,TBL,all,all,FLA@TBL,home
Goal Differential,0.86,TBL,all,all,FLA@TBL,home
Shooting %,0.88,TBL,all,all,FLA@TBL,home
Save %,0.69,TBL,all,all,FLA@TBL,home
sv%,0.907,TBL,all,all,FLA@TBL,home
Blocked shot attempt %,0.94,TBL,all,all,FLA@TBL,home
Blocked shot attempt % against,0.44,TBL,all,all,FLA@TBL,home
Expected Goals For,0.94,TBL,all,all,FLA@TBL,home
XG Differential,0.73,TBL,all,all,FLA@TBL,home
Shot (FW) Volume,0.81,TBL,all,all,FLA@TBL,home
Shot (FW) Differential,0.75,TBL,all,all,FLA@TBL,home
Penalty Differential,0.75,TBL,all,all,FLA@TBL,home
offense_p60_perc,0.95,TBL,all,all,FLA@TBL,home
defense_p60_perc,0.56,TBL,all,all,FLA@TBL,home
cum_dif_p60_perc,0.81,TBL,all,all,FLA@TBL,home
offense,427.69,TBL,all,all,FLA@TBL,home
defense,368.72,TBL,all,all,FLA@TBL,home
cum_dif,58.96999999999997,TBL,all,all,FLA@TBL,home
Points,0.83,TBL,all,last 20 games,FLA@TBL,home
Goals For,0.8,TBL,all,last 20 games,FLA@TBL,home
Goal Differential,0.81,TBL,all,last 20 games,FLA@TBL,home
Shooting %,0.89,TBL,all,last 20 games,FLA@TBL,home
Save %,0.67,TBL,all,last 20 games,FLA@TBL,home
sv%,0.91,TBL,all,last 20 games,FLA@TBL,home
Blocked shot attempt %,0.75,TBL,all,last 20 games,FLA@TBL,home
Blocked shot attempt % against,0.36,TBL,all,last 20 games,FLA@TBL,home
Expected Goals For,0.8,TBL,all,last 20 games,FLA@TBL,home
XG Differential,0.67,TBL,all,last 20 games,FLA@TBL,home
Shot (FW) Volume,0.84,TBL,all,last 20 games,FLA@TBL,home
Shot (FW) Differential,0.64,TBL,all,last 20 games,FLA@TBL,home
Penalty Differential,0.64,TBL,all,last 20 games,FLA@TBL,home
offense_p60_perc,0.88,TBL,all,last 20 games,FLA@TBL,home
defense_p60_perc,0.56,TBL,all,last 20 games,FLA@TBL,home
cum_dif_p60_perc,0.8,TBL,all,last 20 games,FLA@TBL,home
offense,144.54000000000002,TBL,all,last 20 games,FLA@TBL,home
defense,127.16,TBL,all,last 20 games,FLA@TBL,home
cum_dif,17.380000000000024,TBL,all,last 20 games,FLA@TBL,home
Points,0.72,TBL,all,last 10 games,FLA@TBL,home
Goals For,0.66,TBL,all,last 10 games,FLA@TBL,home
Goal Differential,0.78,TBL,all,last 10 games,FLA@TBL,home
Shooting %,0.5,TBL,all,last 10 games,FLA@TBL,home
Save %,0.69,TBL,all,last 10 games,FLA@TBL,home
sv%,0.914,TBL,all,last 10 games,FLA@TBL,home
Blocked shot attempt %,0.75,TBL,all,last 10 games,FLA@TBL,home
Blocked shot attempt % against,0.44,TBL,all,last 10 games,FLA@TBL,home
Expected Goals For,0.84,TBL,all,last 10 games,FLA@TBL,home
XG Differential,0.75,TBL,all,last 10 games,FLA@TBL,home
Shot (FW) Volume,0.88,TBL,all,last 10 games,FLA@TBL,home
Shot (FW) Differential,0.91,TBL,all,last 10 games,FLA@TBL,home
Penalty Differential,0.97,TBL,all,last 10 games,FLA@TBL,home
offense_p60_perc,0.75,TBL,all,last 10 games,FLA@TBL,home
defense_p60_perc,0.7,TBL,all,last 10 games,FLA@TBL,home
cum_dif_p60_perc,0.84,TBL,all,last 10 games,FLA@TBL,home
offense,72.4,TBL,all,last 10 games,FLA@TBL,home
defense,58.85,TBL,all,last 10 games,FLA@TBL,home
cum_dif,13.550000000000004,TBL,all,last 10 games,FLA@TBL,home
Points,0.45,TBL,all,last 5 games,FLA@TBL,home
Goals For,0.84,TBL,all,last 5 games,FLA@TBL,home
Goal Differential,0.67,TBL,all,last 5 games,FLA@TBL,home
Shooting %,0.95,TBL,all,last 5 games,FLA@TBL,home
Save %,0.25,TBL,all,last 5 games,FLA@TBL,home
sv%,0.877,TBL,all,last 5 games,FLA@TBL,home
Blocked shot attempt %,0.94,TBL,all,last 5 games,FLA@TBL,home
Blocked shot attempt % against,0.89,TBL,all,last 5 games,FLA@TBL,home
Expected Goals For,0.81,TBL,all,last 5 games,FLA@TBL,home
XG Differential,0.73,TBL,all,last 5 games,FLA@TBL,home
Shot (FW) Volume,0.84,TBL,all,last 5 games,FLA@TBL,home
Shot (FW) Differential,0.84,TBL,all,last 5 games,FLA@TBL,home
Penalty Differential,0.7,TBL,all,last 5 games,FLA@TBL,home
offense_p60_perc,0.84,TBL,all,last 5 games,FLA@TBL,home
defense_p60_perc,0.31,TBL,all,last 5 games,FLA@TBL,home
cum_dif_p60_perc,0.72,TBL,all,last 5 games,FLA@TBL,home
offense,39.35,TBL,all,last 5 games,FLA@TBL,home
defense,34.89,TBL,all,last 5 games,FLA@TBL,home
cum_dif,4.460000000000001,TBL,all,last 5 games,FLA@TBL,home
Points,0.88,TBL,5on5,all,FLA@TBL,home
Goals For,0.84,TBL,5on5,all,FLA@TBL,home
Goal Differential,0.81,TBL,5on5,all,FLA@TBL,home
Shooting %,0.91,TBL,5on5,all,FLA@TBL,home
Save %,0.72,TBL,5on5,all,FLA@TBL,home
sv%,0.915,TBL,5on5,all,FLA@TBL,home
Blocked shot attempt %,0.94,TBL,5on5,all,FLA@TBL,home
Blocked shot attempt % against,0.41,TBL,5on5,all,FLA@TBL,home
Expected Goals For,0.92,TBL,5on5,all,FLA@TBL,home
XG Differential,0.69,TBL,5on5,all,FLA@TBL,home
Shot (FW) Volume,0.81,TBL,5on5,all,FLA@TBL,home
Shot (FW) Differential,0.78,TBL,5on5,all,FLA@TBL,home
Penalty Differential,0.44,TBL,5on5,all,FLA@TBL,home
offense_p60_perc,0.94,TBL,5on5,all,FLA@TBL,home
defense_p60_perc,0.5,TBL,5on5,all,FLA@TBL,home
cum_dif_p60_perc,0.84,TBL,5on5,all,FLA@TBL,home
offense,312.1,TBL,5on5,all,FLA@TBL,home
defense,271.14,TBL,5on5,all,FLA@TBL,home
cum_dif,40.960000000000036,TBL,5on5,all,FLA@TBL,home
Points,0.83,TBL,5on5,last 20 games,FLA@TBL,home
Goals For,0.94,TBL,5on5,last 20 games,FLA@TBL,home
Goal Differential,0.88,TBL,5on5,last 20 games,FLA@TBL,home
Shooting %,0.97,TBL,5on5,last 20 games,FLA@TBL,home
Save %,0.75,TBL,5on5,last 20 games,FLA@TBL,home
sv%,0.919,TBL,5on5,last 20 games,FLA@TBL,home
Blocked shot attempt %,0.78,TBL,5on5,last 20 games,FLA@TBL,home
Blocked shot attempt % against,0.3,TBL,5on5,last 20 games,FLA@TBL,home
Expected Goals For,0.77,TBL,5on5,last 20 games,FLA@TBL,home
XG Differential,0.67,TBL,5on5,last 20 games,FLA@TBL,home
Shot (FW) Volume,0.75,TBL,5on5,last 20 games,FLA@TBL,home
Shot (FW) Differential,0.55,TBL,5on5,last 20 games,FLA@TBL,home
Penalty Differential,0.33,TBL,5on5,last 20 games,FLA@TBL,home
offense_p60_perc,0.86,TBL,5on5,last 20 games,FLA@TBL,home
defense_p60_perc,0.58,TBL,5on5,last 20 games,FLA@TBL,home
cum_dif_p60_perc,0.78,TBL,5on5,last 20 games,FLA@TBL,home
offense,112.37,TBL,5on5,last 20 games,FLA@TBL,home
defense,95.69,TBL,5on5,last 20 games,FLA@TBL,home
cum_dif,16.680000000000007,TBL,5on5,last 20 games,FLA@TBL,home
Points,0.72,TBL,5on5,last 10 games,FLA@TBL,home
Goals For,0.59,TBL,5on5,last 10 games,FLA@TBL,home
Goal Differential,0.72,TBL,5on5,last 10 games,FLA@TBL,home
Shooting %,0.56,TBL,5on5,last 10 games,FLA@TBL,home
Save %,0.59,TBL,5on5,last 10 games,FLA@TBL,home
sv%,0.916,TBL,5on5,last 10 games,FLA@TBL,home
Blocked shot attempt %,0.64,TBL,5on5,last 10 games,FLA@TBL,home
Blocked shot attempt % against,0.44,TBL,5on5,last 10 games,FLA@TBL,home
Expected Goals For,0.72,TBL,5on5,last 10 games,FLA@TBL,home
XG Differential,0.75,TBL,5on5,last 10 games,FLA@TBL,home
Shot (FW) Volume,0.88,TBL,5on5,last 10 games,FLA@TBL,home
Shot (FW) Differential,0.81,TBL,5on5,last 10 games,FLA@TBL,home
Penalty Differential,0.69,TBL,5on5,last 10 games,FLA@TBL,home
offense_p60_perc,0.77,TBL,5on5,last 10 games,FLA@TBL,home
defense_p60_perc,0.66,TBL,5on5,last 10 games,FLA@TBL,home
cum_dif_p60_perc,0.81,TBL,5on5,last 10 games,FLA@TBL,home
offense,53.17,TBL,5on5,last 10 games,FLA@TBL,home
defense,44.83,TBL,5on5,last 10 games,FLA@TBL,home
cum_dif,8.340000000000003,TBL,5on5,last 10 games,FLA@TBL,home
Points,0.45,TBL,5on5,last 5 games,FLA@TBL,home
Goals For,0.75,TBL,5on5,last 5 games,FLA@TBL,home
Goal Differential,0.48,TBL,5on5,last 5 games,FLA@TBL,home
Shooting %,0.84,TBL,5on5,last 5 games,FLA@TBL,home
Save %,0.22,TBL,5on5,last 5 games,FLA@TBL,home
sv%,0.874,TBL,5on5,last 5 games,FLA@TBL,home
Blocked shot attempt %,0.81,TBL,5on5,last 5 games,FLA@TBL,home
Blocked shot attempt % against,0.75,TBL,5on5,last 5 games,FLA@TBL,home
Expected Goals For,0.69,TBL,5on5,last 5 games,FLA@TBL,home
XG Differential,0.66,TBL,5on5,last 5 games,FLA@TBL,home
Shot (FW) Volume,0.75,TBL,5on5,last 5 games,FLA@TBL,home
Shot (FW) Differential,0.78,TBL,5on5,last 5 games,FLA@TBL,home
Penalty Differential,0.38,TBL,5on5,last 5 games,FLA@TBL,home
offense_p60_perc,0.72,TBL,5on5,last 5 games,FLA@TBL,home
defense_p60_perc,0.22,TBL,5on5,last 5 games,FLA@TBL,home
cum_dif_p60_perc,0.47,TBL,5on5,last 5 games,FLA@TBL,home
offense,28.189999999999998,TBL,5on5,last 5 games,FLA@TBL,home
defense,28.86,TBL,5on5,last 5 games,FLA@TBL,home
cum_dif,-0.6700000000000017,TBL,5on5,last 5 games,FLA@TBL,home
Points,0.88,TBL,4on5,all,FLA@TBL,home
Goals For,0.11,TBL,4on5,all,FLA@TBL,home
Goal Differential,0.5,TBL,4on5,all,FLA@TBL,home
Shooting %,0.06,TBL,4on5,all,FLA@TBL,home
Save %,0.64,TBL,4on5,all,FLA@TBL,home
sv%,0.876,TBL,4on5,all,FLA@TBL,home
Blocked shot attempt %,0.55,TBL,4on5,all,FLA@TBL,home
Blocked shot attempt % against,0.72,TBL,4on5,all,FLA@TBL,home
Expected Goals For,0.5,TBL,4on5,all,FLA@TBL,home
XG Differential,0.45,TBL,4on5,all,FLA@TBL,home
Shot (FW) Volume,0.59,TBL,4on5,all,FLA@TBL,home
Shot (FW) Differential,0.62,TBL,4on5,all,FLA@TBL,home
Penalty Differential,1.0,TBL,4on5,all,FLA@TBL,home
offense_p60_perc,0.16,TBL,4on5,all,FLA@TBL,home
defense_p60_perc,0.59,TBL,4on5,all,FLA@TBL,home
cum_dif_p60_perc,0.44,TBL,4on5,all,FLA@TBL,home
offense,7.44,TBL,4on5,all,FLA@TBL,home
defense,67.16,TBL,4on5,all,FLA@TBL,home
cum_dif,-59.72,TBL,4on5,all,FLA@TBL,home
Points,0.83,TBL,4on5,last 20 games,FLA@TBL,home
Goals For,0.11,TBL,4on5,last 20 games,FLA@TBL,home
Goal Differential,0.16,TBL,4on5,last 20 games,FLA@TBL,home
Shooting %,0.11,TBL,4on5,last 20 games,FLA@TBL,home
Save %,0.41,TBL,4on5,last 20 games,FLA@TBL,home
sv%,0.866,TBL,4on5,last 20 games,FLA@TBL,home
Blocked shot attempt %,0.94,TBL,4on5,last 20 games,FLA@TBL,home
Blocked shot attempt % against,0.69,TBL,4on5,last 20 games,FLA@TBL,home
Expected Goals For,0.62,TBL,4on5,last 20 games,FLA@TBL,home
XG Differential,0.25,TBL,4on5,last 20 games,FLA@TBL,home
Shot (FW) Volume,0.84,TBL,4on5,last 20 games,FLA@TBL,home
Shot (FW) Differential,0.31,TBL,4on5,last 20 games,FLA@TBL,home
Penalty Differential,1.0,TBL,4on5,last 20 games,FLA@TBL,home
offense_p60_perc,0.19,TBL,4on5,last 20 games,FLA@TBL,home
defense_p60_perc,0.25,TBL,4on5,last 20 games,FLA@TBL,home
cum_dif_p60_perc,0.16,TBL,4on5,last 20 games,FLA@TBL,home
offense,1.65,TBL,4on5,last 20 games,FLA@TBL,home
defense,21.97,TBL,4on5,last 20 games,FLA@TBL,home
cum_dif,-20.32,TBL,4on5,last 20 games,FLA@TBL,home
Points,0.72,TBL,4on5,last 10 games,FLA@TBL,home
Goals For,0.17,TBL,4on5,last 10 games,FLA@TBL,home
Goal Differential,0.5,TBL,4on5,last 10 games,FLA@TBL,home
Shooting %,0.17,TBL,4on5,last 10 games,FLA@TBL,home
Save %,0.7,TBL,4on5,last 10 games,FLA@TBL,home
sv%,0.897,TBL,4on5,last 10 games,FLA@TBL,home
Blocked shot attempt %,0.81,TBL,4on5,last 10 games,FLA@TBL,home
Blocked shot attempt % against,0.61,TBL,4on5,last 10 games,FLA@TBL,home
Expected Goals For,0.58,TBL,4on5,last 10 games,FLA@TBL,home
XG Differential,0.27,TBL,4on5,last 10 games,FLA@TBL,home
Shot (FW) Volume,0.97,TBL,4on5,last 10 games,FLA@TBL,home
Shot (FW) Differential,0.62,TBL,4on5,last 10 games,FLA@TBL,home
Penalty Differential,1.0,TBL,4on5,last 10 games,FLA@TBL,home
offense_p60_perc,0.23,TBL,4on5,last 10 games,FLA@TBL,home
defense_p60_perc,0.52,TBL,4on5,last 10 games,FLA@TBL,home
cum_dif_p60_perc,0.39,TBL,4on5,last 10 games,FLA@TBL,home
offense,1.0,TBL,4on5,last 10 games,FLA@TBL,home
defense,9.64,TBL,4on5,last 10 games,FLA@TBL,home
cum_dif,-8.64,TBL,4on5,last 10 games,FLA@TBL,home
Points,0.45,TBL,4on5,last 5 games,FLA@TBL,home
Goals For,0.31,TBL,4on5,last 5 games,FLA@TBL,home
Goal Differential,0.41,TBL,4on5,last 5 games,FLA@TBL,home
Shooting %,0.31,TBL,4on5,last 5 games,FLA@TBL,home
Save %,0.61,TBL,4on5,last 5 games,FLA@TBL,home
sv%,0.9,TBL,4on5,last 5 games,FLA@TBL,home
Blocked shot attempt %,0.59,TBL,4on5,last 5 games,FLA@TBL,home
Blocked shot attempt % against,0.84,TBL,4on5,last 5 games,FLA@TBL,home
Expected Goals For,0.88,TBL,4on5,last 5 games,FLA@TBL,home
XG Differential,0.69,TBL,4on5,last 5 games,FLA@TBL,home
Shot (FW) Volume,0.94,TBL,4on5,last 5 games,FLA@TBL,home
Shot (FW) Differential,0.75,TBL,4on5,last 5 games,FLA@TBL,home
Penalty Differential,0.97,TBL,4on5,last 5 games,FLA@TBL,home
offense_p60_perc,0.56,TBL,4on5,last 5 games,FLA@TBL,home
defense_p60_perc,0.5,TBL,4on5,last 5 games,FLA@TBL,home
cum_dif_p60_perc,0.44,TBL,4on5,last 5 games,FLA@TBL,home
offense,0.72,TBL,4on5,last 5 games,FLA@TBL,home
defense,4.23,TBL,4on5,last 5 games,FLA@TBL,home
cum_dif,-3.5100000000000007,TBL,4on5,last 5 games,FLA@TBL,home
Points,0.88,TBL,5on4,all,FLA@TBL,home
Goals For,0.91,TBL,5on4,all,FLA@TBL,home
Goal Differential,0.78,TBL,5on4,all,FLA@TBL,home
Shooting %,0.94,TBL,5on4,all,FLA@TBL,home
Save %,0.22,TBL,5on4,all,FLA@TBL,home
sv%,0.857,TBL,5on4,all,FLA@TBL,home
Blocked shot attempt %,0.56,TBL,5on4,all,FLA@TBL,home
Blocked shot attempt % against,0.56,TBL,5on4,all,FLA@TBL,home
Expected Goals For,0.81,TBL,5on4,all,FLA@TBL,home
XG Differential,0.75,TBL,5on4,all,FLA@TBL,home
Shot (FW) Volume,0.47,TBL,5on4,all,FLA@TBL,home
Shot (FW) Differential,0.47,TBL,5on4,all,FLA@TBL,home
