game_id,player,team,toi,oi_xgf,oi_xga
2022020010,Devin Shore,EDM,5.7,0.22600409999999999,0.35547650000000003
2022020010,Brett Kulak,EDM,10.633333333333333,0.0238074,0.56780449
2022020010,Kyle Burroughs,VAN,12.333333333333334,0.7237155,0.1461287
2022020010,Tucker Poolman,VAN,15.166666666666666,0.7385363,0.2652851
2022020010,Darnell Nurse,EDM,19.233333333333334,0.8023956400000001,0.7717988
2022020010,Bo Horvat,VAN,14.383333333333333,0.6140328,0.8423495
2022020010,Curtis Lazar,VAN,7.333333333333333,0.30556969999999994,0.0682431
2022020010,Leon Draisaitl,EDM,12.766666666666667,0.4269223,0.67756209
2022020010,Thatcher Demko,VAN,4.6,3.52203178,3.14831488
2022020010,Dakota Joshua,VAN,6.0,0.0871569,0.1729775
2022020010,Connor McDavid,EDM,16.6,0.6420925399999999,0.80931709
2022020010,Brock Boeser,VAN,12.783333333333333,0.4496424,0.54093204
2022020010,Derek Ryan,EDM,7.75,0.3220464,0.11355649999999999
2022020010,Conor Garland,VAN,11.4,0.7492497,0.9683229
2022020010,Jesse Puljujarvi,EDM,11.6,0.63983564,0.5049498
2022020010,Riley Stillman,VAN,11.333333333333334,0.5381097,0.7234938
2022020010,Elias Pettersson,VAN,13.05,0.47673579,0.0638903
2022020010,Quinn Hughes,VAN,18.45,0.27232899,0.9627323400000001
