player_id,player,position,shoots_catches,height,weight,birth_date,birth_country,draft_year,draft_team,round,pick,overall,primary_number,headshot,mp_name,cw_name,dupe_names
8480023,Robert Thomas,C,R,"6'0""",218,1999-07-02,CAN,2017,STL,1,20,20,18,https://assets.nhle.com/mugs/nhl/20232024/STL/8480023.png,Robert Thomas,Robert Thomas,
8480025,MacKenzie Entwistle,R,R,"6'3""",205,1999-07-14,CAN,2017,ARI,3,7,69,58,https://assets.nhle.com/mugs/nhl/20232024/CHI/8480025.png,MacKenzie Entwistle,Mackenzie Entwistle,
8480027,Jason Robertson,L,L,"6'3""",202,1999-07-22,USA,2017,DAL,2,8,39,21,https://assets.nhle.com/mugs/nhl/20232024/DAL/8480027.png,Jason Robertson,Jason Robertson,
8480028,Morgan Frost,C,L,"6'0""",193,1999-05-14,CAN,2017,PHI,1,27,27,48,https://assets.nhle.com/mugs/nhl/20232024/PHI/8480028.png,Morgan Frost,Morgan Frost,
8480029,Alex Formenton,L,L,"6'3""",195,1999-09-13,CAN,2017,OTT,2,16,47,10,https://assets.nhle.com/mugs/nhl/20232024/OTT/8480029.png,Alex Formenton,Alex Formenton,
8480031,Max Comtois,L,L,"6'2""",210,1999-01-08,CAN,2017,ANA,2,19,50,44,https://assets.nhle.com/mugs/nhl/20232024/CAR/8480031.png,Max Comtois,,
8480032,Shane Bowers,C,L,"6'2""",186,1999-07-30,CAN,2017,OTT,1,28,28,15,https://assets.nhle.com/mugs/nhl/20232024/NJD/8480032.png,Shane Bowers,Shane Bowers,
8480034,Joel Teasdale,L,L,"6'0""",212,1999-03-11,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,38,https://assets.nhle.com/mugs/nhl/latest/8480034.png,Joel Teasdale,Joel Teasdale,
8480035,Henri Jokiharju,D,R,"6'0""",200,1999-06-17,FIN,2017,CHI,1,29,29,10,https://assets.nhle.com/mugs/nhl/20232024/BUF/8480035.png,Henri Jokiharju,Henri Jokiharju,
8480036,Miro Heiskanen,D,L,"6'2""",197,1999-07-18,FIN,2017,DAL,1,3,3,4,https://assets.nhle.com/mugs/nhl/20232024/DAL/8480036.png,Miro Heiskanen,Miro Heiskanen,
8480037,Aleksi Heponiemi,C,L,"5'10""",155,1999-01-09,FIN,2017,FLA,2,9,40,20,https://assets.nhle.com/mugs/nhl/20232024/FLA/8480037.png,Aleksi Heponiemi,Aleksi Heponiemi,
8480039,Martin Necas,C,R,"6'2""",189,1999-01-15,CZE,2017,CAR,1,12,12,88,https://assets.nhle.com/mugs/nhl/20232024/CAR/8480039.png,Martin Necas,Martin Necas,
8480041,Dmitri Samorukov,D,L,"6'3""",188,1999-06-16,RUS,2017,EDM,3,22,84,53,https://assets.nhle.com/mugs/nhl/20232024/PIT/8480041.png,Dmitri Samorukov,Dmitri Samorukov,
8480042,Olle Eriksson Ek,G,L,"6'3""",189,1999-06-22,SWE,2017,ANA,5,29,153,31,https://assets.nhle.com/mugs/nhl/latest/8480042.png,Olle Eriksson Ek,Olle Eriksson Ek,
8480043,Timothy Liljegren,D,R,"6'1""",190,1999-04-30,SWE,2017,TOR,1,17,17,37,https://assets.nhle.com/mugs/nhl/20232024/TOR/8480043.png,Timothy Liljegren,Timothy Liljegren,
8480045,Ukko-Pekka Luukkonen,G,L,"6'5""",217,1999-03-09,FIN,2017,BUF,2,23,54,1,https://assets.nhle.com/mugs/nhl/20232024/BUF/8480045.png,Ukko-Pekka Luukkonen,Ukko-Pekka Luukkonen,
8480049,Dylan Samberg,D,L,"6'4""",216,1999-01-24,USA,2017,WPG,2,12,43,54,https://assets.nhle.com/mugs/nhl/20232024/WPG/8480049.png,Dylan Samberg,Dylan Samberg,
8480051,Cayden Primeau,G,L,"6'3""",207,1999-08-11,USA,2017,MTL,7,13,199,30,https://assets.nhle.com/mugs/nhl/20232024/MTL/8480051.png,Cayden Primeau,Cayden Primeau,
8480053,Sasha Chmelevski,C,R,"6'0""",188,1999-06-09,USA,2017,SJS,6,30,185,55,https://assets.nhle.com/mugs/nhl/20232024/SJS/8480053.png,Alexander Chmelevski,Alexander Chmelevski,
8480054,Reilly Walsh,D,R,"5'11""",192,1999-04-21,USA,2017,NJD,3,19,81,92,https://assets.nhle.com/mugs/nhl/20232024/BOS/8480054.png,Reilly Walsh,Reilly Walsh,
8480056,Jack Rathbone,D,L,"5'10""",177,1999-05-20,USA,2017,VAN,4,2,95,0,https://assets.nhle.com/mugs/nhl/20232024/PIT/8480056.png,Jack Rathbone,Jack Rathbone,
8480058,Pierre-Olivier Joseph,D,L,"6'2""",185,1999-07-01,CAN,2017,ARI,1,23,23,73,https://assets.nhle.com/mugs/nhl/20232024/PIT/8480058.png,Pierre-Olivier Joseph,Pierre-Olivier Joseph,
8480060,Scott Reedy,C,R,"6'2""",204,1999-04-04,USA,2017,SJS,4,9,102,34,https://assets.nhle.com/mugs/nhl/20232024/DAL/8480060.png,Scott Reedy,Scott Reedy,
8480063,David Farrance,D,L,"5'11""",189,1999-06-23,USA,2017,NSH,3,30,92,22,https://assets.nhle.com/mugs/nhl/latest/8480063.png,David Farrance,David Farrance,
8480064,Josh Norris,C,L,"6'2""",195,1999-05-05,USA,2017,SJS,1,19,19,9,https://assets.nhle.com/mugs/nhl/20232024/OTT/8480064.png,Josh Norris,Josh Norris,
8480068,Ryan Poehling,C,L,"6'2""",204,1999-01-03,USA,2017,MTL,1,25,25,25,https://assets.nhle.com/mugs/nhl/20232024/PHI/8480068.png,Ryan Poehling,Ryan Poehling,
8480069,Cale Makar,D,R,"6'0""",187,1998-10-30,CAN,2017,COL,1,4,4,8,https://assets.nhle.com/mugs/nhl/20232024/COL/8480069.png,Cale Makar,Cale Makar,
8480070,Ian Mitchell,D,R,"6'0""",192,1999-01-18,CAN,2017,CHI,2,26,57,14,https://assets.nhle.com/mugs/nhl/20232024/BOS/8480070.png,Ian Mitchell,Ian Mitchell,
8480071,Robin Salo,D,L,"6'1""",191,1998-10-13,FIN,2017,NYI,2,15,46,2,https://assets.nhle.com/mugs/nhl/20232024/NYI/8480071.png,Robin Salo,Robin Salo,
8480072,Lias Andersson,C,L,"6'0""",185,1998-10-13,SWE,2017,NYR,1,7,7,24,https://assets.nhle.com/mugs/nhl/20232024/MTL/8480072.png,Lias Andersson,Lias Andersson,
8480073,Erik Brannstrom,D,L,"5'10""",185,1999-09-02,SWE,2017,VGK,1,15,15,26,https://assets.nhle.com/mugs/nhl/20232024/OTT/8480073.png,Erik Brannstrom,Erik Brannstrom,
8480074,Alexandre Texier,C,L,"6'1""",201,1999-09-13,FRA,2017,CBJ,2,14,45,42,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8480074.png,Alexandre Texier,Alexandre Texier,
8480078,Filip Chytil,C,L,"6'2""",208,1999-09-05,CZE,2017,NYR,1,21,21,72,https://assets.nhle.com/mugs/nhl/20232024/NYR/8480078.png,Filip Chytil,Filip Chytil,
8480081,Michael Kapla,D,L,"6'0""",200,1994-09-19,USA,undrafted,undrafted,undrafted,undrafted,undrafted,0,https://assets.nhle.com/mugs/nhl/latest/8480081.png,Michael Kapla,Michael Kapla,
8480082,Justin Kloos,C,R,"5'10""",175,1993-11-30,USA,undrafted,undrafted,undrafted,undrafted,undrafted,81,https://assets.nhle.com/mugs/nhl/latest/8480082.png,Justin Kloos,Justin Kloos,
8480083,C.J. Smith,L,L,"5'11""",191,1994-12-01,USA,undrafted,undrafted,undrafted,undrafted,undrafted,17,https://assets.nhle.com/mugs/nhl/latest/8480083.png,C.J. Smith,C.J. Smith,
8480084,Nick DeSimone,D,R,"6'2""",185,1994-11-21,USA,undrafted,undrafted,undrafted,undrafted,undrafted,57,https://assets.nhle.com/mugs/nhl/20232024/NJD/8480084.png,Nick DeSimone,Nick DeSimone,
8480087,Mike Vecchione,R,R,"5'10""",193,1993-02-25,USA,undrafted,undrafted,undrafted,undrafted,undrafted,36,https://assets.nhle.com/mugs/nhl/latest/8480087.png,Mike Vecchione,,
8480112,Hunter Miska,G,L,"6'1""",175,1995-07-07,USA,undrafted,undrafted,undrafted,undrafted,undrafted,32,https://assets.nhle.com/mugs/nhl/latest/8480112.png,Hunter Miska,Hunter Miska,
8480113,Alex Iafallo,L,L,"6'0""",201,1993-12-21,USA,undrafted,undrafted,undrafted,undrafted,undrafted,9,https://assets.nhle.com/mugs/nhl/20232024/WPG/8480113.png,Alex Iafallo,Alex Iafallo,
8480143,Jakub Jerabek,D,L,"5'11""",199,1991-05-12,CZE,undrafted,undrafted,undrafted,undrafted,undrafted,28,https://assets.nhle.com/mugs/nhl/latest/8480143.png,Jakub Jerabek,,
8480144,David Kampf,C,L,"6'2""",190,1995-01-12,CZE,undrafted,undrafted,undrafted,undrafted,undrafted,64,https://assets.nhle.com/mugs/nhl/20232024/TOR/8480144.png,David Kampf,David Kampf,
8480145,Neal Pionk,D,R,"6'0""",190,1995-07-29,USA,undrafted,undrafted,undrafted,undrafted,undrafted,4,https://assets.nhle.com/mugs/nhl/20232024/WPG/8480145.png,Neal Pionk,Neal Pionk,
8480147,Oscar Fantenberg,D,L,"6'0""",206,1991-10-07,SWE,undrafted,undrafted,undrafted,undrafted,undrafted,5,https://assets.nhle.com/mugs/nhl/latest/8480147.png,Oscar Fantenberg,Oscar Fantenberg,
8480153,Victor Ejdsell,C,L,"6'5""",214,1995-06-06,SWE,undrafted,undrafted,undrafted,undrafted,undrafted,17,https://assets.nhle.com/mugs/nhl/latest/8480153.png,Victor Ejdsell,Victor Ejdsell,
8480157,Calle Rosen,D,L,"6'1""",188,1994-02-02,SWE,undrafted,undrafted,undrafted,undrafted,undrafted,43,https://assets.nhle.com/mugs/nhl/20232024/STL/8480157.png,Calle Rosen,Calle Rosen,
8480158,Andreas Borgman,D,L,"6'0""",200,1995-06-18,SWE,undrafted,undrafted,undrafted,undrafted,undrafted,6,https://assets.nhle.com/mugs/nhl/latest/8480158.png,Andreas Borgman,Andreas Borgman,
8480160,Radim Simek,D,L,"6'0""",204,1992-09-20,CZE,undrafted,undrafted,undrafted,undrafted,undrafted,51,https://assets.nhle.com/mugs/nhl/20232024/DET/8480160.png,Radim Simek,Radim Simek,
8480161,Libor Sulak,D,L,"6'2""",207,1994-03-04,CZE,undrafted,undrafted,undrafted,undrafted,undrafted,47,https://assets.nhle.com/mugs/nhl/latest/8480161.png,Libor Sulak,Libor Sulak,
8480162,Matiss Kivlenieks,G,L,"6'2""",183,1996-08-26,LAT,undrafted,undrafted,undrafted,undrafted,undrafted,80,https://assets.nhle.com/mugs/nhl/latest/8480162.png,Matiss Kivlenieks,Matiss Kivlenieks,
8480163,Philip Holm,D,L,"6'1""",190,1991-12-08,SWE,undrafted,undrafted,undrafted,undrafted,undrafted,48,https://assets.nhle.com/mugs/nhl/latest/8480163.png,Philip Holm,Philip Holm,
8480164,Henrik Haapala,L,L,"5'9""",165,1994-02-28,FIN,undrafted,undrafted,undrafted,undrafted,undrafted,25,https://assets.nhle.com/mugs/nhl/latest/8480164.png,Henrik Haapala,Henrik Haapala,
8480172,Jan Rutta,D,R,"6'3""",204,1990-07-29,CZE,undrafted,undrafted,undrafted,undrafted,undrafted,84,https://assets.nhle.com/mugs/nhl/20232024/SJS/8480172.png,Jan Rutta,Jan Rutta,
8480184,Gustav Lindstrom,D,R,"6'2""",194,1998-10-20,SWE,2017,DET,2,7,38,28,https://assets.nhle.com/mugs/nhl/20232024/ANA/8480184.png,Gustav Lindstrom,Gustav Lindstrom,
8480185,Eetu Luostarinen,C,L,"6'3""",190,1998-09-02,FIN,2017,CAR,2,11,42,27,https://assets.nhle.com/mugs/nhl/20232024/FLA/8480185.png,Eetu Luostarinen,Eetu Luostarinen,
8480186,Alexander Volkov,R,L,"6'1""",195,1997-08-02,RUS,2017,TBL,2,17,48,92,https://assets.nhle.com/mugs/nhl/latest/8480186.png,Alexander Volkov,Alexander Volkov,
8480188,Fabian Zetterlund,L,R,"5'11""",220,1999-08-25,SWE,2017,NJD,3,1,63,20,https://assets.nhle.com/mugs/nhl/20232024/SJS/8480188.png,Fabian Zetterlund,Fabian Zetterlund,
8480192,Johnathan Kovacevic,D,R,"6'5""",223,1997-07-12,CAN,2017,WPG,3,12,74,26,https://assets.nhle.com/mugs/nhl/20232024/MTL/8480192.png,Johnathan Kovacevic,Johnathan Kovacevic,
8480193,Daniil Tarasov,G,L,"6'5""",201,1999-03-27,RUS,2017,CBJ,3,24,86,40,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8480193.png,Daniil Tarasov,Daniil Tarasov,Active
8480196,Jacob Bryson,D,L,"5'9""",174,1997-11-18,CAN,2017,BUF,4,6,99,78,https://assets.nhle.com/mugs/nhl/20232024/BUF/8480196.png,Jacob Bryson,Jacob Bryson,
8480199,Eetu Makiniemi,G,L,"6'2""",184,1999-04-19,FIN,2017,CAR,4,11,104,32,https://assets.nhle.com/mugs/nhl/20232024/SJS/8480199.png,Eetu Makiniemi,Eetu Makiniemi,
8480201,Maksim Sushko,R,L,"6'0""",206,1999-02-10,BLR,2017,PHI,4,14,107,64,https://assets.nhle.com/mugs/nhl/latest/8480201.png,Maksim Sushko,Maksim Sushko,
8480205,Emil Bemstrom,C,R,"6'0""",195,1999-06-01,SWE,2017,CBJ,4,24,117,52,https://assets.nhle.com/mugs/nhl/20232024/PIT/8480205.png,Emil Bemstrom,Emil Bemstrom,
8480208,Drake Batherson,R,R,"6'3""",203,1998-04-27,USA,2017,OTT,4,28,121,19,https://assets.nhle.com/mugs/nhl/20232024/OTT/8480208.png,Drake Batherson,Drake Batherson,
8480213,Gilles Senn,G,R,"6'5""",191,1996-03-01,SUI,2017,NJD,5,5,129,31,https://assets.nhle.com/mugs/nhl/latest/8480213.png,Gilles Senn,Gilles Senn,
8480216,Jacob Peterson,C,L,"6'1""",180,1999-07-19,SWE,2017,DAL,5,8,132,24,https://assets.nhle.com/mugs/nhl/20232024/SJS/8480216.png,Jacob Peterson,Jacob Peterson,
8480220,Noah Cates,L,L,"6'2""",194,1999-02-05,USA,2017,PHI,5,13,137,27,https://assets.nhle.com/mugs/nhl/20232024/PHI/8480220.png,Noah Cates,Noah Cates,
8480221,Drake Rymsha,C,R,"6'0""",187,1998-08-06,USA,2017,LAK,5,14,138,43,https://assets.nhle.com/mugs/nhl/latest/8480221.png,Drake Rymsha,Drake Rymsha,
8480222,Sebastian Aho,D,L,"5'10""",180,1996-02-17,SWE,2017,NYI,5,15,139,25,https://assets.nhle.com/mugs/nhl/20232024/NYI/8480222.png,Sebastian Aho,Sebastian Aho,NYI
8480226,Marián Studenic,R,L,"6'1""",190,1998-10-28,SVK,2017,NJD,5,19,143,43,https://assets.nhle.com/mugs/nhl/20232024/SEA/8480226.png,Marian Studenic,Marian Studenic,
8480231,Jakub Galvas,D,L,"5'11""",161,1999-06-15,CZE,2017,CHI,5,26,150,76,https://assets.nhle.com/mugs/nhl/latest/8480231.png,Jakub Galvas,Jakub Galvas,
8480238,Jiri Patera,G,L,"6'3""",212,1999-02-24,CZE,2017,VGK,6,6,161,30,https://assets.nhle.com/mugs/nhl/20232024/VGK/8480238.png,Jiri Patera,Jiri Patera,
8480242,Arnaud Durandeau,L,L,"6'0""",185,1999-01-14,CAN,2017,NYI,6,10,165,0,https://assets.nhle.com/mugs/nhl/20232024/MTL/8480242.png,Arnaud Durandeau,Arnaud Durandeau,
8480245,Olle Lycksell,R,L,"5'10""",163,1999-08-24,SWE,2017,PHI,6,13,168,62,https://assets.nhle.com/mugs/nhl/20232024/PHI/8480245.png,Olle Lycksell,Olle Lycksell,
8480246,Nick Perbix,D,R,"6'3""",202,1998-06-15,USA,2017,TBL,6,14,169,48,https://assets.nhle.com/mugs/nhl/20232024/TBL/8480246.png,Nick Perbix,Nick Perbix,
8480247,Jonathan Davidsson,R,R,"5'11""",185,1997-03-12,SWE,2017,CBJ,6,15,170,49,https://assets.nhle.com/mugs/nhl/latest/8480247.png,Jonathan Davidsson,Jonathan Davidsson,
8480252,Cole Guttman,C,R,"5'9""",167,1999-04-06,USA,2017,TBL,6,25,180,70,https://assets.nhle.com/mugs/nhl/20232024/CHI/8480252.png,Cole Guttman,Cole Guttman,
8480259,Ben Jones,C,L,"6'0""",187,1999-02-26,CAN,2017,VGK,7,3,189,64,https://assets.nhle.com/mugs/nhl/20232024/CGY/8480259.png,Ben Jones,,
8480263,Dylan Ferguson,G,L,"6'2""",194,1998-09-20,CAN,2017,DAL,7,8,194,34,https://assets.nhle.com/mugs/nhl/latest/8480263.png,Dylan Ferguson,Dylan Ferguson,
8480267,Sammy Walker,C,R,"5'10""",180,1999-06-07,USA,2017,TBL,7,14,200,18,https://assets.nhle.com/mugs/nhl/20232024/MIN/8480267.png,Samuel Walker,Samuel Walker,
8480275,Nick Swaney,R,R,"5'10""",178,1997-09-09,USA,2017,MIN,7,23,209,72,https://assets.nhle.com/mugs/nhl/20232024/MIN/8480275.png,Nick Swaney,Nick Swaney,
8480276,Ivan Chekhovich,L,L,"5'10""",185,1999-01-04,RUS,2017,SJS,7,26,212,82,https://assets.nhle.com/mugs/nhl/latest/8480276.png,Ivan Chekhovich,Ivan Chekhovich,
8480280,Jeremy Swayman,G,L,"6'3""",195,1998-11-24,USA,2017,BOS,4,18,111,1,https://assets.nhle.com/mugs/nhl/20232024/BOS/8480280.png,Jeremy Swayman,Jeremy Swayman,
8480281,Alexey Toropchenko,R,L,"6'6""",222,1999-06-25,RUS,2017,STL,4,20,113,13,https://assets.nhle.com/mugs/nhl/20232024/STL/8480281.png,Alexei Toropchenko,Alexey Toropchenko,
8480289,Morgan Barron,C,L,"6'4""",220,1998-12-02,CAN,2017,NYR,6,19,174,36,https://assets.nhle.com/mugs/nhl/20232024/WPG/8480289.png,Morgan Barron,Morgan Barron,
8480292,Carson Meyer,R,R,"5'11""",184,1997-08-18,USA,2017,CBJ,6,24,179,72,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8480292.png,Carson Meyer,Carson Meyer,
8480293,Wyatt Kalynuk,D,L,"6'1""",180,1997-04-14,CAN,2017,PHI,7,10,196,37,https://assets.nhle.com/mugs/nhl/20232024/STL/8480293.png,Wyatt Kalynuk,Wyatt Kalynuk,
8480304,Jayden Halbgewachs,L,L,"5'8""",160,1997-03-22,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,89,https://assets.nhle.com/mugs/nhl/latest/8480304.png,Jayden Halbgewachs,Jayden Halbgewachs,
8480306,Grant Hutton,D,R,"6'3""",206,1995-07-25,USA,undrafted,undrafted,undrafted,undrafted,undrafted,7,https://assets.nhle.com/mugs/nhl/20232024/NYI/8480306.png,Grant Hutton,Grant Hutton,
8480313,Logan Thompson,G,R,"6'4""",205,1997-02-25,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,36,https://assets.nhle.com/mugs/nhl/20232024/VGK/8480313.png,Logan Thompson,Logan Thompson,
8480314,Max Veronneau,R,R,"6'1""",193,1995-12-12,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,74,https://assets.nhle.com/mugs/nhl/latest/8480314.png,Max Veronneau,Max Veronneau,
8480326,Sheldon Dries,C,L,"5'9""",180,1994-04-23,USA,undrafted,undrafted,undrafted,undrafted,undrafted,15,https://assets.nhle.com/mugs/nhl/20232024/VAN/8480326.png,Sheldon Dries,Sheldon Dries,
8480328,David Gust,R,R,"5'10""",177,1994-02-21,USA,undrafted,undrafted,undrafted,undrafted,undrafted,37,https://assets.nhle.com/mugs/nhl/20232024/CHI/8480328.png,David Gust,David Gust,
8480330,Spencer Foo,R,R,"6'0""",187,1994-05-19,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,37,https://assets.nhle.com/mugs/nhl/latest/8480330.png,Spencer Foo,Spencer Foo,
8480336,Sean Walker,D,R,"5'11""",191,1994-11-13,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,26,https://assets.nhle.com/mugs/nhl/20232024/COL/8480336.png,Sean Walker,Sean Walker,
8480341,Adam Johnson,C,L,"6'0""",174,1994-06-22,USA,undrafted,undrafted,undrafted,undrafted,undrafted,47,https://assets.nhle.com/mugs/nhl/latest/8480341.png,Adam Johnson,Adam Johnson,
8480355,Mark Kastelic,C,R,"6'4""",226,1999-03-11,USA,2019,OTT,5,1,125,12,https://assets.nhle.com/mugs/nhl/20232024/OTT/8480355.png,Mark Kastelic,Mark Kastelic,
8480363,Kaden Fulcher,G,L,"6'3""",210,1998-09-23,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,36,https://assets.nhle.com/mugs/nhl/latest/8480363.png,Kaden Fulcher,Kaden Fulcher,
8480373,Josef Korenar,G,L,"6'1""",185,1998-01-31,CZE,undrafted,undrafted,undrafted,undrafted,undrafted,32,https://assets.nhle.com/mugs/nhl/20232024/ARI/8480373.png,Josef Korenar,Josef Korenar,
8480382,Alexandar Georgiev,G,L,"6'1""",178,1996-02-10,BUL,undrafted,undrafted,undrafted,undrafted,undrafted,40,https://assets.nhle.com/mugs/nhl/20232024/COL/8480382.png,Alexandar Georgiev,Alexandar Georgiev,
8480384,Alexander True,C,L,"6'5""",213,1997-07-17,DEN,undrafted,undrafted,undrafted,undrafted,undrafted,20,https://assets.nhle.com/mugs/nhl/20232024/FLA/8480384.png,Alexander True,,
8480420,Collin Delia,G,L,"6'2""",208,1994-06-20,USA,undrafted,undrafted,undrafted,undrafted,undrafted,60,https://assets.nhle.com/mugs/nhl/20232024/WPG/8480420.png,Collin Delia,Collin Delia,
8480434,Sean Durzi,D,R,"6'0""",195,1998-10-21,CAN,2018,TOR,2,21,52,50,https://assets.nhle.com/mugs/nhl/20232024/ARI/8480434.png,Sean Durzi,Sean Durzi,
8480439,Mac Hollowell,D,R,"5'9""",162,1998-09-26,CAN,2018,TOR,4,25,118,81,https://assets.nhle.com/mugs/nhl/20232024/NYR/8480439.png,Mac Hollowell,Mac Hollowell,
8480441,Trey Fix-Wolansky,R,R,"5'7""",191,1999-05-26,CAN,2018,CBJ,7,18,204,64,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8480441.png,Trey Fix-Wolansky,Trey Fix-Wolansky,
8480443,Kristian Reichel,C,R,"6'2""",192,1998-06-11,CZE,undrafted,undrafted,undrafted,undrafted,undrafted,87,https://assets.nhle.com/mugs/nhl/20232024/WPG/8480443.png,Kristian Reichel,Kristian Reichel,
8480448,Parker Kelly,L,L,"6'1""",185,1999-05-14,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,27,https://assets.nhle.com/mugs/nhl/20232024/OTT/8480448.png,Parker Kelly,Parker Kelly,
8480459,Pius Suter,C,L,"5'11""",179,1996-05-24,SUI,undrafted,undrafted,undrafted,undrafted,undrafted,24,https://assets.nhle.com/mugs/nhl/20232024/VAN/8480459.png,Pius Suter,Pius Suter,
8480466,Joey Keane,D,R,"6'0""",187,1999-07-02,USA,2018,NYR,3,26,88,44,https://assets.nhle.com/mugs/nhl/20232024/CAR/8480466.png,Joey Keane,Joey Keane,
8480467,Austin Strand,D,R,"6'3""",215,1997-02-17,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,48,https://assets.nhle.com/mugs/nhl/latest/8480467.png,Austin Strand,Austin Strand,
8480468,James Hamblin,L,L,"5'10""",185,1999-04-27,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,57,https://assets.nhle.com/mugs/nhl/20232024/EDM/8480468.png,James Hamblin,James Hamblin,
8480591,Thomas Hodges,G,L,"5'10""",170,1994-07-25,GBR,undrafted,undrafted,undrafted,undrafted,undrafted,68,https://assets.nhle.com/mugs/nhl/latest/8480591.png,Thomas Hodges,,
8480727,Zach Whitecloud,D,R,"6'2""",218,1996-11-28,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,2,https://assets.nhle.com/mugs/nhl/20232024/VGK/8480727.png,Zach Whitecloud,Zach Whitecloud,
8480748,Kiefer Sherwood,L,R,"6'0""",194,1995-03-31,USA,undrafted,undrafted,undrafted,undrafted,undrafted,44,https://assets.nhle.com/mugs/nhl/20232024/NSH/8480748.png,Kiefer Sherwood,Kiefer Sherwood,
8480761,Mitch Reinke,D,R,"5'11""",181,1996-02-04,USA,undrafted,undrafted,undrafted,undrafted,undrafted,42,https://assets.nhle.com/mugs/nhl/20232024/SEA/8480761.png,Mitch Reinke,Mitch Reinke,
8480762,Eric Robinson,L,L,"6'2""",211,1995-06-14,USA,undrafted,undrafted,undrafted,undrafted,undrafted,50,https://assets.nhle.com/mugs/nhl/20232024/BUF/8480762.png,Eric Robinson,Eric Robinson,
8480769,Joel L'Esperance,R,R,"6'2""",210,1995-08-18,USA,undrafted,undrafted,undrafted,undrafted,undrafted,38,https://assets.nhle.com/mugs/nhl/latest/8480769.png,Joel L'Esperance,Joel L'Esperance,
8480771,Daniel Brickley,D,L,"6'3""",203,1995-03-30,USA,undrafted,undrafted,undrafted,undrafted,undrafted,78,https://assets.nhle.com/mugs/nhl/latest/8480771.png,Daniel Brickley,Daniel Brickley,
8480776,Sheldon Rempal,R,R,"5'11""",173,1995-08-07,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,56,https://assets.nhle.com/mugs/nhl/20232024/VGK/8480776.png,Sheldon Rempal,Sheldon Rempal,
8480780,Lukas Radil,C,R,"6'4""",205,1990-08-05,CZE,undrafted,undrafted,undrafted,undrafted,undrafted,52,https://assets.nhle.com/mugs/nhl/latest/8480780.png,Lukas Radil,Lukas Radil,
8480789,Oliver Wahlstrom,R,R,"6'2""",200,2000-06-13,USA,2018,NYI,1,11,11,26,https://assets.nhle.com/mugs/nhl/20232024/NYI/8480789.png,Oliver Wahlstrom,Oliver Wahlstrom,
8480796,Martin Fehervary,D,L,"6'2""",199,1999-10-06,SVK,2018,WSH,2,15,46,42,https://assets.nhle.com/mugs/nhl/20232024/WSH/8480796.png,Martin Fehervary,Martin Fehervary,
8480797,Joel Farabee,L,L,"6'0""",186,2000-02-25,USA,2018,PHI,1,14,14,86,https://assets.nhle.com/mugs/nhl/20232024/PHI/8480797.png,Joel Farabee,Joel Farabee,
8480798,Philipp Kurashev,C,L,"6'0""",190,1999-10-12,SUI,2018,CHI,4,27,120,23,https://assets.nhle.com/mugs/nhl/20232024/CHI/8480798.png,Philipp Kurashev,Philipp Kurashev,
8480800,Quinn Hughes,D,L,"5'10""",180,1999-10-14,USA,2018,VAN,1,7,7,43,https://assets.nhle.com/mugs/nhl/20232024/VAN/8480800.png,Quinn Hughes,Quinn Hughes,
8480801,Brady Tkachuk,L,L,"6'4""",225,1999-09-16,USA,2018,OTT,1,4,4,7,https://assets.nhle.com/mugs/nhl/20232024/OTT/8480801.png,Brady Tkachuk,Brady Tkachuk,
8480802,Ryan McLeod,C,L,"6'3""",188,1999-09-21,CAN,2018,EDM,2,9,40,71,https://assets.nhle.com/mugs/nhl/20232024/EDM/8480802.png,Ryan McLeod,Ryan McLeod,
8480803,Evan Bouchard,D,R,"6'3""",192,1999-10-20,CAN,2018,EDM,1,10,10,2,https://assets.nhle.com/mugs/nhl/20232024/EDM/8480803.png,Evan Bouchard,Evan Bouchard,
8480806,Isac Lundestrom,C,L,"6'0""",193,1999-11-06,SWE,2018,ANA,1,23,23,21,https://assets.nhle.com/mugs/nhl/20232024/ANA/8480806.png,Isac Lundestrom,Isac Lundestrom,
8480807,Mattias Samuelsson,D,L,"6'4""",224,2000-03-14,USA,2018,BUF,2,1,32,23,https://assets.nhle.com/mugs/nhl/20232024/BUF/8480807.png,Mattias Samuelsson,Mattias Samuelsson,
8480813,Joe Veleno,C,L,"6'1""",201,2000-01-13,CAN,2018,DET,1,30,30,90,https://assets.nhle.com/mugs/nhl/20232024/DET/8480813.png,Joe Veleno,Joe Veleno,
